sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,23,Less than 25,Hispanic,0,4,0,0,0,107.471435546875,10.908159255981445,270.19927978515625,58.13311767578125,M,1
Male,38,25 - 45,African-American,0,2,0,0,6,-57.3834228515625,15.964078903198242,-7.68463134765625,54.545772552490234,F,0
Male,36,25 - 45,African-American,0,2,0,0,6,-43.951141357421875,16.48038101196289,-2.000152587890625,63.895755767822266,F,0
Male,22,Less than 25,Hispanic,0,4,0,0,0,60.2650146484375,10.052578926086426,132.63290405273438,44.98933792114258,M,1
Male,34,25 - 45,African-American,0,3,0,0,8,13.1258544921875,20.62689781188965,56.9166259765625,89.2090835571289,F,0
Male,23,25 - 45,African-American,0,6,0,0,6,-6.998016357421875,14.875883102416992,-81.79342651367188,35.891578674316406,F,1
Male,34,25 - 45,Caucasian,0,5,0,0,6,3.14501953125,18.422725677490234,71.08621215820312,67.4221420288086,F,1
Male,28,25 - 45,African-American,0,4,0,0,5,-138.97979736328125,12.268306732177734,-57.101165771484375,42.32432556152344,F,1
Male,25,25 - 45,African-American,0,6,0,0,5,-123.617431640625,17.891357421875,-9.3154296875,71.99323272705078,F,0
Male,26,25 - 45,African-American,0,7,0,0,7,-14.51849365234375,17.14328956604004,-11.014739990234375,64.43827819824219,F,1
Male,22,25 - 45,Caucasian,0,5,0,0,0,-127.28140258789062,7.429355621337891,-43.817657470703125,47.12973403930664,M,1
Male,47,25 - 45,African-American,0,2,0,0,4,45.914459228515625,10.950850486755371,-38.237518310546875,38.35671615600586,M,0
Male,24,25 - 45,African-American,0,6,0,0,5,33.08245849609375,12.697147369384766,-67.43659973144531,37.87289047241211,F,1
Male,22,25 - 45,Caucasian,0,2,0,0,0,58.409942626953125,8.887628555297852,55.872528076171875,44.8578987121582,F,0
Male,34,25 - 45,African-American,0,5,0,0,2,-13.8231201171875,7.35830020904541,-74.20967102050781,28.149438858032227,M,0
Female,27,25 - 45,African-American,0,2,0,0,0,143.86212158203125,4.025275230407715,-78.7984619140625,5.147828578948975,M,0
Male,39,25 - 45,African-American,0,3,0,0,2,24.25201416015625,7.823417663574219,-65.02337646484375,27.2894287109375,M,0
Male,26,25 - 45,African-American,0,9,0,0,8,-59.862945556640625,15.895414352416992,-13.9814453125,57.2891960144043,F,1
Male,33,25 - 45,African-American,0,8,0,0,14,-20.48907470703125,20.719635009765625,39.9261474609375,90.71405029296875,F,0
Female,47,25 - 45,African-American,0,1,0,0,0,59.84979248046875,8.365894317626953,-64.2906494140625,11.284839630126953,M,0
Male,52,25 - 45,African-American,0,1,0,0,5,21.901763916015625,15.404256820678711,20.8114013671875,51.06153869628906,F,0
Male,21,Less than 25,Hispanic,0,3,0,0,0,235.65460205078125,13.160744667053223,301.432861328125,58.63756561279297,M,1
Male,26,Greater than 45,Caucasian,0,1,0,0,0,56.50738525390625,10.342503547668457,48.187255859375,42.969276428222656,F,0
Male,84,25 - 45,Caucasian,0,1,0,0,5,-82.3109130859375,30.27667999267578,220.1015625,114.18724822998047,F,0
Male,27,25 - 45,Caucasian,0,8,0,0,6,-20.085235595703125,22.46333885192871,114.9869384765625,95.34269714355469,F,1
Male,39,25 - 45,African-American,0,4,0,0,3,23.58978271484375,8.73366928100586,-56.55027770996094,37.84931945800781,M,0
Male,18,Less than 25,Hispanic,0,7,0,0,0,374.4420166015625,7.185498237609863,173.107666015625,41.039405822753906,F,0
Male,22,25 - 45,Caucasian,0,4,0,0,2,-45.468719482421875,12.719208717346191,28.97503662109375,49.81718444824219,F,1
Male,48,25 - 45,African-American,0,1,0,0,6,32.349029541015625,13.533482551574707,-20.5946044921875,36.955772399902344,F,1
Male,20,25 - 45,African-American,0,9,0,0,4,-149.24017333984375,9.223373413085938,-45.56361389160156,43.25096130371094,F,1
Male,42,Greater than 45,Caucasian,0,2,0,0,0,71.64016723632812,6.722079753875732,54.9674072265625,31.596282958984375,F,0
Male,24,25 - 45,Caucasian,0,4,0,0,2,-21.459320068359375,14.95136547088623,68.97613525390625,71.73624420166016,F,1
Male,34,Greater than 45,Caucasian,0,2,0,0,0,96.15155029296875,8.387977600097656,93.00442504882812,36.29404830932617,F,0
Male,22,25 - 45,African-American,0,9,0,0,9,-102.43841552734375,11.939445495605469,-47.69325256347656,44.57168197631836,F,1
Male,31,25 - 45,African-American,0,4,0,0,4,-12.039306640625,12.868853569030762,-18.861114501953125,54.74292755126953,F,0
Male,23,25 - 45,Caucasian,0,5,0,0,2,-114.08599853515625,11.33936882019043,36.920318603515625,57.93822479248047,F,1
Male,20,Greater than 45,Caucasian,0,7,0,0,0,174.92193603515625,9.675281524658203,79.579345703125,49.857975006103516,F,0
Female,40,25 - 45,African-American,0,2,0,0,0,68.745849609375,6.276609420776367,-94.73403930664062,9.991537094116211,M,0
Male,29,25 - 45,African-American,0,2,0,0,6,15.49261474609375,13.826469421386719,-75.38990783691406,33.41465759277344,F,1
Male,27,25 - 45,African-American,0,4,0,0,4,-138.53790283203125,15.139947891235352,-8.05462646484375,65.2726821899414,F,0
Male,37,25 - 45,African-American,0,3,0,0,4,11.704498291015625,11.28065013885498,-28.31707763671875,44.704708099365234,M,0
Male,37,25 - 45,African-American,0,4,0,0,2,-22.9930419921875,6.461458683013916,-96.42111206054688,25.470375061035156,M,0
Male,41,25 - 45,African-American,0,3,0,0,6,-123.85220336914062,22.53591537475586,23.565673828125,89.05475616455078,F,0
Male,27,25 - 45,Caucasian,0,5,0,0,1,-96.58822631835938,8.790756225585938,-1.3736572265625,56.25128936767578,M,1
Male,42,25 - 45,African-American,0,2,0,0,8,42.08575439453125,18.146970748901367,41.017578125,68.83940124511719,F,1
Male,31,25 - 45,African-American,0,6,0,0,7,-105.90292358398438,17.583864212036133,-7.805694580078125,73.84378051757812,F,0
Male,35,25 - 45,African-American,0,6,0,0,7,-92.140625,17.676870346069336,7.01019287109375,90.93431854248047,F,0
Male,47,25 - 45,African-American,0,2,0,0,3,46.032623291015625,8.828508377075195,-47.704315185546875,28.473955154418945,M,0
Male,32,25 - 45,African-American,0,3,0,0,5,-101.01992797851562,15.726634979248047,-3.587615966796875,56.54203796386719,F,0
Male,30,Less than 25,Hispanic,0,4,0,0,1,193.53326416015625,17.159717559814453,357.3699951171875,75.54521942138672,M,1
Male,49,25 - 45,African-American,0,2,0,0,2,-3.888824462890625,8.830363273620605,-31.67266845703125,29.735076904296875,M,0
Male,36,25 - 45,African-American,0,2,0,0,5,-110.7197265625,16.95240592956543,2.578033447265625,60.31929016113281,F,0
Male,34,25 - 45,African-American,0,1,0,0,8,28.66387939453125,27.068557739257812,-29.125885009765625,58.484825134277344,F,1
Male,37,25 - 45,African-American,0,2,0,0,7,-7.228607177734375,15.515411376953125,-2.933319091796875,54.62554168701172,F,1
Male,29,25 - 45,African-American,0,4,0,0,5,-28.722381591796875,14.019051551818848,-36.43951416015625,66.7259750366211,F,0
Male,73,25 - 45,Caucasian,0,1,0,0,1,-87.322265625,23.84174919128418,137.86941528320312,79.77978515625,F,0
Male,91,25 - 45,Caucasian,0,1,0,0,1,-118.55209350585938,11.114130020141602,85.1842041015625,44.75410842895508,F,0
Male,43,25 - 45,African-American,0,2,0,0,4,18.862274169921875,14.891887664794922,15.3770751953125,54.92966079711914,F,0
Male,92,25 - 45,Caucasian,0,4,0,0,22,-83.68133544921875,28.209793090820312,204.86834716796875,104.56758880615234,F,1
Male,35,25 - 45,African-American,0,6,0,0,4,-25.568145751953125,9.003767967224121,-65.696044921875,43.03001022338867,M,0
Male,18,Greater than 45,Other,0,9,0,0,0,387.852294921875,9.8959379196167,153.71124267578125,62.89479064941406,F,0
Male,87,25 - 45,Caucasian,0,1,0,0,4,-98.47836303710938,23.523794174194336,164.02618408203125,87.2842025756836,F,0
Male,22,25 - 45,Caucasian,0,6,0,0,2,-12.381561279296875,13.130101203918457,43.120361328125,61.63570785522461,F,1
Male,21,25 - 45,Caucasian,0,7,0,0,4,8.065704345703125,19.29918098449707,82.52178955078125,91.48749542236328,F,1
Male,23,25 - 45,African-American,0,4,0,0,4,-68.749755859375,13.707200050354004,-83.24452209472656,37.790855407714844,F,1
Male,33,25 - 45,African-American,0,3,0,0,5,-53.533905029296875,14.131592750549316,-36.333038330078125,61.26247024536133,F,0
Male,18,Less than 25,Hispanic,0,4,0,0,0,314.07440185546875,11.457855224609375,289.74969482421875,51.33415603637695,F,1
Male,26,25 - 45,Caucasian,0,8,0,0,1,-148.59356689453125,6.084720134735107,-58.18647766113281,54.148738861083984,M,1
Male,31,25 - 45,African-American,0,4,0,0,5,-74.89361572265625,15.251750946044922,-32.02593994140625,65.94550323486328,F,0
Male,37,25 - 45,Caucasian,0,7,0,0,11,-37.562713623046875,22.974254608154297,38.6502685546875,73.79641723632812,F,1
Male,21,25 - 45,Caucasian,0,9,0,0,4,-100.74484252929688,18.198715209960938,83.35037231445312,81.63872528076172,F,1
Male,24,25 - 45,Caucasian,0,3,0,0,2,7.388885498046875,16.02804946899414,55.667388916015625,72.16047668457031,F,1
Male,20,Less than 25,Hispanic,0,3,0,0,0,299.18792724609375,13.140941619873047,333.52606201171875,52.65646743774414,F,1
Female,32,25 - 45,African-American,0,1,0,0,0,100.7550048828125,5.612807750701904,-78.63264465332031,5.518800258636475,M,0
Male,18,Less than 25,Hispanic,0,7,0,0,0,361.306396484375,7.676342964172363,191.4974365234375,46.38393783569336,F,0
Male,31,25 - 45,African-American,0,4,0,0,5,-58.38818359375,13.847323417663574,-37.033721923828125,62.4354362487793,F,0
Male,18,Less than 25,Hispanic,0,5,0,0,0,165.0897216796875,7.180804252624512,119.78533935546875,41.14387512207031,F,0
Male,18,Less than 25,Other,0,9,0,0,0,450.734619140625,9.273821830749512,214.03839111328125,64.89332580566406,F,0
Male,52,25 - 45,Caucasian,0,1,0,0,0,-25.90753173828125,14.683547019958496,112.76544189453125,56.04189682006836,F,0
Male,20,25 - 45,African-American,0,9,0,0,2,-59.003173828125,10.683032035827637,13.588714599609375,54.794368743896484,F,1
Male,45,Greater than 45,Caucasian,0,4,0,0,0,57.232208251953125,9.292306900024414,90.59640502929688,47.702850341796875,F,0
Male,27,Greater than 45,Caucasian,0,6,0,0,0,116.88543701171875,10.398114204406738,97.07034301757812,55.985694885253906,F,0
Male,29,25 - 45,African-American,0,4,0,0,4,-147.85800170898438,14.116460800170898,-44.1787109375,56.84547805786133,F,0
Male,35,25 - 45,Caucasian,0,4,0,0,5,6.07830810546875,20.97355079650879,51.511993408203125,76.04740905761719,F,1
Male,54,25 - 45,African-American,0,1,0,0,1,30.63458251953125,12.118304252624512,-33.843292236328125,20.438573837280273,M,0
Male,46,25 - 45,African-American,0,5,0,0,7,-74.52230834960938,18.192434310913086,25.9892578125,88.60628509521484,F,0
Male,31,Greater than 45,Caucasian,0,4,0,0,0,147.42767333984375,9.7096586227417,54.129638671875,35.62213134765625,F,0
Female,19,Greater than 45,African-American,0,5,0,0,0,271.705078125,2.683924674987793,-79.0389404296875,2.362027406692505,M,0
Male,24,25 - 45,African-American,0,4,0,0,7,40.517547607421875,21.567995071411133,-35.991058349609375,56.41196060180664,F,1
Female,18,Greater than 45,African-American,0,7,0,0,0,424.17816162109375,2.01849102973938,-78.26617431640625,1.618270993232727,M,0
Male,35,25 - 45,African-American,0,3,0,0,3,-160.1815185546875,15.955696105957031,0.230987548828125,75.29888916015625,F,0
Male,35,25 - 45,African-American,0,5,0,0,3,23.45330810546875,9.311015129089355,-43.83013916015625,43.92673110961914,M,0
Male,26,25 - 45,Caucasian,0,1,0,0,0,14.86871337890625,11.138694763183594,131.5372314453125,65.4172592163086,F,1
Male,23,Less than 25,Hispanic,0,6,0,0,0,-81.01611328125,7.952632904052734,67.27114868164062,58.60017395019531,M,1
Male,21,25 - 45,Caucasian,0,3,0,0,0,167.03790283203125,10.743650436401367,47.8040771484375,46.59650421142578,F,0
Female,18,Greater than 45,African-American,0,9,0,1,0,840.6859130859375,1.001643180847168,-3.37823486328125,0.3215693235397339,M,1
Male,29,25 - 45,Caucasian,0,9,0,0,8,-110.08489990234375,11.578375816345215,36.810333251953125,43.823848724365234,F,1
Male,26,25 - 45,Caucasian,0,2,0,0,0,-19.818634033203125,8.441643714904785,37.677093505859375,47.92493438720703,M,1
Male,35,25 - 45,African-American,0,3,0,0,6,-47.573883056640625,17.417343139648438,-5.25445556640625,69.97225952148438,F,0
Male,35,25 - 45,African-American,0,1,0,0,6,-11.918792724609375,14.739694595336914,-41.95062255859375,40.50572204589844,F,1
Male,47,25 - 45,African-American,0,1,0,0,3,22.324066162109375,9.356903076171875,-36.45574951171875,29.069503784179688,M,0
Male,42,25 - 45,Caucasian,0,1,0,0,1,-42.510894775390625,17.161907196044922,61.06756591796875,76.24048614501953,F,0
Male,22,25 - 45,African-American,0,5,0,0,4,-32.690032958984375,10.623665809631348,-99.78327941894531,31.30847930908203,F,1
Male,47,25 - 45,African-American,0,2,0,0,2,31.738616943359375,9.575122833251953,-38.27191162109375,28.723234176635742,M,0
Male,48,25 - 45,African-American,0,2,0,0,3,60.437164306640625,10.647939682006836,-19.386810302734375,34.9488525390625,M,0
Male,29,25 - 45,Caucasian,0,1,0,0,0,17.120208740234375,7.5123701095581055,52.34503173828125,47.66001892089844,M,1
Male,18,Less than 25,Other,0,8,0,0,0,356.228759765625,9.012060165405273,169.85879516601562,67.8944091796875,F,0
Female,21,25 - 45,African-American,0,3,0,0,0,223.43017578125,3.6224966049194336,-88.34039306640625,3.2524051666259766,M,0
Female,26,25 - 45,African-American,0,1,0,0,0,168.4857177734375,5.424315452575684,-87.06312561035156,5.117461681365967,M,0
Male,36,25 - 45,African-American,0,4,0,0,3,25.96563720703125,10.009864807128906,-30.49053955078125,43.959136962890625,M,0
Male,30,25 - 45,Caucasian,0,2,0,0,2,-56.61676025390625,17.97937774658203,27.708831787109375,84.68128204345703,F,0
Male,40,25 - 45,African-American,0,2,0,0,7,1.60101318359375,19.826147079467773,32.080474853515625,84.19473266601562,F,0
Male,35,25 - 45,Caucasian,0,2,0,0,2,-80.29193115234375,15.753860473632812,87.57809448242188,73.30261993408203,F,1
Male,39,25 - 45,African-American,0,2,0,0,4,-42.00408935546875,13.362000465393066,-30.14501953125,48.1853141784668,F,0
Female,34,25 - 45,African-American,0,5,0,0,0,136.15203857421875,3.2232275009155273,-111.28668212890625,5.963422775268555,M,0
Male,40,25 - 45,African-American,0,3,0,0,4,29.28594970703125,11.110129356384277,-41.326934814453125,44.6145133972168,M,0
Male,21,Less than 25,Hispanic,0,3,0,0,0,89.85568237304688,6.6986775398254395,104.40231323242188,38.699588775634766,F,0
Female,18,Greater than 45,African-American,0,9,0,0,0,660.7872314453125,0.9608289003372192,-52.174163818359375,0.6055202484130859,M,1
Male,43,25 - 45,African-American,0,1,0,0,4,37.535736083984375,12.157844543457031,-22.197845458984375,38.48588943481445,M,0
Male,27,25 - 45,African-American,0,5,0,0,5,-59.57568359375,14.238411903381348,-28.469940185546875,49.77004623413086,F,1
Male,22,25 - 45,African-American,0,8,0,0,6,-28.93341064453125,17.064342498779297,-21.104278564453125,57.629798889160156,F,1
Male,28,25 - 45,Caucasian,0,6,0,0,2,-92.82574462890625,9.004751205444336,-22.758636474609375,54.468040466308594,M,1
Male,57,25 - 45,African-American,0,9,0,0,21,-21.14312744140625,23.249181747436523,48.973236083984375,79.99189758300781,F,1
Male,33,25 - 45,African-American,0,5,0,0,7,-50.053558349609375,19.928428649902344,24.07086181640625,78.92362976074219,F,0
Male,27,25 - 45,Caucasian,0,6,0,0,4,-12.314971923828125,16.307804107666016,65.41400146484375,63.065433502197266,F,1
Male,20,25 - 45,African-American,0,6,0,0,1,-101.3795166015625,9.360702514648438,-40.1763916015625,44.638763427734375,F,1
Male,20,25 - 45,African-American,0,8,0,0,1,-111.28018188476562,7.735552787780762,-56.6298828125,38.42787551879883,F,1
Male,46,25 - 45,Caucasian,0,5,0,0,2,-80.25054931640625,7.052639961242676,-32.919525146484375,42.543914794921875,M,1
Male,37,25 - 45,African-American,0,4,0,0,1,-47.32159423828125,6.658154010772705,-76.85206604003906,22.38362693786621,M,0
Male,35,25 - 45,Caucasian,0,1,0,0,0,-8.174957275390625,13.514416694641113,50.383331298828125,55.91816329956055,F,0
Male,38,25 - 45,African-American,0,4,0,0,2,12.1324462890625,8.853139877319336,-44.44415283203125,33.60410690307617,M,0
Female,22,25 - 45,African-American,0,4,0,0,0,238.48736572265625,2.9710328578948975,-96.1368408203125,3.4962449073791504,M,0
Male,33,25 - 45,Caucasian,0,1,0,0,0,46.49322509765625,9.346174240112305,118.90707397460938,47.38648986816406,M,0
Male,20,25 - 45,Caucasian,0,8,0,0,2,-75.10589599609375,13.376997947692871,34.555633544921875,66.02233123779297,F,1
Male,26,25 - 45,African-American,0,7,0,0,6,-13.151275634765625,18.772462844848633,26.71209716796875,72.30255889892578,F,1
Female,30,25 - 45,African-American,0,2,0,0,0,189.071533203125,3.908621311187744,-90.55459594726562,5.624403953552246,M,0
Male,26,25 - 45,Caucasian,0,3,0,0,2,111.68963623046875,16.552242279052734,42.021148681640625,73.27361297607422,F,0
Male,68,25 - 45,Caucasian,0,4,0,0,15,-48.054595947265625,30.36932945251465,124.87628173828125,98.67283630371094,F,1
Male,46,25 - 45,African-American,0,1,0,0,9,65.14773559570312,18.68164825439453,-8.258148193359375,47.06242752075195,F,1
Male,39,25 - 45,African-American,0,1,0,0,9,24.697845458984375,29.899629592895508,3.96551513671875,68.4355697631836,F,1
Male,22,Greater than 45,Caucasian,0,3,0,0,0,121.30352783203125,6.56235408782959,46.068450927734375,27.075502395629883,F,0
Male,47,25 - 45,Caucasian,0,1,0,0,1,-37.276641845703125,15.823104858398438,70.46844482421875,65.22305297851562,F,0
Male,91,25 - 45,Caucasian,0,1,0,0,4,-156.76272583007812,11.171887397766113,46.005340576171875,39.35405731201172,F,0
Male,22,Less than 25,Hispanic,0,3,0,0,0,273.05560302734375,14.575498580932617,338.38995361328125,57.83262252807617,F,1
Female,41,25 - 45,African-American,0,1,0,0,0,82.32183837890625,5.865046977996826,-88.762939453125,8.172937393188477,M,0
Male,22,25 - 45,Caucasian,0,1,0,0,0,-40.440826416015625,11.610115051269531,80.82907104492188,61.32796096801758,F,0
Male,48,25 - 45,African-American,0,2,0,0,4,39.788726806640625,9.523222923278809,-43.383331298828125,34.29483413696289,M,0
Male,64,25 - 45,Caucasian,0,1,0,0,4,-74.83041381835938,24.89780044555664,173.00921630859375,103.00801086425781,F,1
