sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,51,25 - 45,Caucasian,0,3,0,0,2,-50.697479248046875,29.496448516845703,34.12060546875,315.0411682128906,F,0
Male,28,25 - 45,Caucasian,0,7,0,0,27,297.1519775390625,21.3255672454834,14.678497314453125,216.3375244140625,F,0
Male,32,Less than 25,African-American,0,6,0,0,1,-62.6636962890625,16.507158279418945,-12.756011962890625,173.3666534423828,M,1
Male,82,25 - 45,Hispanic,1,8,1,0,21,316.05242919921875,99.36518096923828,647.95751953125,1054.900390625,F,0
Male,54,Less than 25,African-American,0,4,0,0,3,-283.58740234375,14.377551078796387,-57.50486755371094,146.4608917236328,M,1
Male,31,25 - 45,Caucasian,0,4,0,0,4,-85.95306396484375,42.296775817871094,22.3936767578125,445.41021728515625,F,0
Female,92,Greater than 45,Hispanic,9,9,12,6,37,934.46533203125,748.8668212890625,7600.5830078125,7602.84912109375,F,0
Male,83,Less than 25,African-American,0,1,0,0,3,-113.31893920898438,7.805960655212402,-108.15840148925781,84.18680572509766,M,1
Female,22,25 - 45,Other,9,9,12,6,37,136.2032470703125,734.8329467773438,7229.314453125,7475.31884765625,F,0
Male,21,25 - 45,Caucasian,0,3,0,0,2,90.21377563476562,37.27820587158203,49.0657958984375,390.18572998046875,F,0
Male,56,25 - 45,African-American,0,1,0,0,2,-108.76901245117188,25.5004940032959,-3.970123291015625,269.03045654296875,F,0
Male,42,25 - 45,Caucasian,0,2,0,0,2,100.8564453125,22.4517822265625,-24.23822021484375,237.1203155517578,F,0
Male,24,25 - 45,African-American,0,5,0,0,1,-106.60833740234375,28.448665618896484,-24.06439208984375,299.4327087402344,F,0
Male,45,25 - 45,Caucasian,0,2,0,0,2,113.17535400390625,29.76337242126465,106.725341796875,293.2569580078125,F,0
Female,95,Greater than 45,Hispanic,9,9,12,6,37,999.8271484375,748.998779296875,7602.9912109375,7603.98828125,M,1
Male,58,25 - 45,Caucasian,0,5,0,0,14,56.0303955078125,31.820472717285156,8.688079833984375,344.6788024902344,F,0
Male,47,25 - 45,African-American,0,4,0,0,2,-41.888153076171875,28.3624324798584,-1.20477294921875,298.4673156738281,F,0
Male,31,Less than 25,African-American,0,7,0,0,2,22.284515380859375,12.600253105163574,-89.12094116210938,136.81312561035156,M,1
Male,51,25 - 45,African-American,0,2,0,0,1,-97.79681396484375,23.384387969970703,-13.17523193359375,242.4766387939453,M,0
Male,36,25 - 45,Caucasian,0,3,0,0,2,177.120361328125,28.58565902709961,69.63372802734375,278.1463623046875,F,0
Male,40,25 - 45,Caucasian,0,1,0,0,2,32.310699462890625,24.941699981689453,13.044158935546875,253.29510498046875,F,0
Male,43,25 - 45,African-American,0,1,0,0,1,-116.80856323242188,27.148330688476562,-26.673583984375,286.5885314941406,F,0
Male,34,25 - 45,Caucasian,0,1,0,0,1,-97.6162109375,23.584972381591797,-39.8958740234375,240.4658660888672,F,0
Male,29,25 - 45,Caucasian,0,2,0,0,1,198.27191162109375,24.75729751586914,-3.197357177734375,266.8819274902344,F,0
Female,95,Greater than 45,Hispanic,9,9,12,6,37,978.9261474609375,748.9708862304688,7602.44873046875,7603.73779296875,M,0
Male,20,25 - 45,Caucasian,0,4,0,0,2,116.130126953125,36.04070281982422,99.05300903320312,375.6885986328125,F,0
Male,49,25 - 45,Caucasian,0,4,0,0,4,-78.43453979492188,24.50711441040039,-30.105926513671875,261.5688781738281,F,0
Female,95,Greater than 45,Other,9,8,12,6,37,1000.7535400390625,748.9998168945312,7602.998046875,7603.998046875,M,1
Male,25,25 - 45,African-American,0,7,0,0,2,176.16046142578125,23.763137817382812,-17.367156982421875,247.10279846191406,F,1
Male,62,25 - 45,Caucasian,0,2,0,0,3,-34.72418212890625,29.344701766967773,64.00341796875,325.1018371582031,F,0
Male,32,25 - 45,African-American,0,1,0,0,1,-123.58731079101562,25.224918365478516,-39.12451171875,264.436279296875,F,0
Male,37,25 - 45,Caucasian,0,4,0,0,12,73.98660278320312,19.425491333007812,-49.03599548339844,212.23484802246094,F,0
Male,23,25 - 45,African-American,0,8,0,0,2,-132.85140991210938,26.401111602783203,-33.367034912109375,276.0268249511719,F,1
Male,26,25 - 45,Caucasian,0,2,0,0,1,273.739013671875,28.4002742767334,15.754638671875,302.1759033203125,F,0
Male,21,25 - 45,Caucasian,0,3,0,0,2,76.81100463867188,33.591087341308594,16.25537109375,360.23016357421875,F,0
Female,90,Less than 25,African-American,0,1,0,0,2,57.749542236328125,9.944552421569824,32.981842041015625,105.0804214477539,M,1
Male,36,25 - 45,Caucasian,0,2,0,0,1,80.322265625,25.454248428344727,32.6954345703125,263.6331481933594,F,0
Male,25,25 - 45,African-American,0,6,0,0,1,-38.120452880859375,30.726398468017578,0.70416259765625,328.1029052734375,F,1
Male,35,25 - 45,Caucasian,0,1,0,0,1,-12.03253173828125,28.984079360961914,58.38067626953125,300.10418701171875,F,0
Male,38,Less than 25,African-American,0,2,0,0,1,-136.06210327148438,20.82459831237793,3.9874267578125,221.9646453857422,M,1
Male,31,25 - 45,African-American,0,2,0,0,2,88.50326538085938,22.94155502319336,-54.74684143066406,244.1146240234375,F,1
Female,95,Greater than 45,Hispanic,9,9,12,6,37,977.0675048828125,748.9924926757812,7602.88134765625,7603.93603515625,M,0
Male,25,25 - 45,Caucasian,0,3,0,0,1,58.276214599609375,20.109678268432617,-90.38995361328125,220.9539337158203,F,0
Male,29,25 - 45,Caucasian,0,1,0,0,1,45.096160888671875,28.058448791503906,42.116790771484375,276.2248840332031,F,0
Male,24,25 - 45,African-American,0,5,0,0,2,-58.28253173828125,26.127883911132812,-27.755584716796875,289.59912109375,F,1
Male,42,25 - 45,Caucasian,0,4,0,0,7,-15.877410888671875,34.404354095458984,1.928192138671875,391.7267150878906,F,0
Male,54,25 - 45,Caucasian,0,1,0,0,2,56.955078125,27.682180404663086,90.85690307617188,278.7378234863281,F,0
Male,24,25 - 45,African-American,0,6,0,0,2,131.58123779296875,27.552785873413086,-0.9862060546875,288.140625,F,0
Male,37,25 - 45,Caucasian,0,1,0,0,1,-29.76544189453125,31.970382690429688,100.843017578125,327.2193298339844,F,0
Male,57,25 - 45,Caucasian,9,8,12,6,34,331.79620361328125,715.1477661132812,6724.208984375,7309.10888671875,F,0
Female,79,25 - 45,Other,9,9,12,6,37,914.9132080078125,748.8487548828125,7600.13134765625,7602.5859375,F,0
Male,55,25 - 45,Caucasian,0,7,0,0,21,225.43017578125,36.901180267333984,62.1776123046875,399.17926025390625,F,0
Male,24,25 - 45,African-American,0,6,0,0,2,-11.454315185546875,31.545791625976562,38.336334228515625,333.6049499511719,F,1
Male,45,25 - 45,Caucasian,0,2,0,0,1,-24.938873291015625,23.277612686157227,23.37890625,236.13929748535156,F,0
Male,29,Less than 25,African-American,0,4,0,0,1,-107.12850952148438,17.03376579284668,-29.18170166015625,190.45968627929688,M,1
Male,33,Less than 25,African-American,0,5,0,0,1,-30.95074462890625,12.760648727416992,-87.3773193359375,140.39956665039062,M,1
Male,22,25 - 45,African-American,0,9,0,0,2,-97.65301513671875,22.54474449157715,-53.44978332519531,241.2422637939453,F,1
Male,33,25 - 45,Caucasian,0,1,0,0,1,66.13592529296875,22.50191879272461,-29.44598388671875,224.0810089111328,F,0
Male,24,Less than 25,African-American,0,9,0,0,2,-119.97103881835938,7.4525346755981445,-178.58474731445312,84.78892517089844,M,1
Male,30,25 - 45,African-American,0,4,0,0,1,-129.37054443359375,27.245269775390625,-41.4951171875,292.8685302734375,F,1
Male,40,25 - 45,African-American,0,6,0,0,1,51.35418701171875,24.25737953186035,-20.12921142578125,251.12570190429688,M,0
Male,23,Less than 25,African-American,0,7,0,0,2,-124.074462890625,29.94104766845703,82.74154663085938,308.31427001953125,M,1
Male,23,Less than 25,African-American,0,9,0,0,3,-209.4096221923828,26.264766693115234,-17.065704345703125,283.59783935546875,F,1
Male,31,25 - 45,Caucasian,0,2,0,0,1,-4.476165771484375,26.014650344848633,21.0450439453125,256.1305236816406,F,0
Male,29,25 - 45,Caucasian,0,4,0,0,7,-4.379669189453125,22.144065856933594,-24.561126708984375,223.8668670654297,F,0
Male,41,25 - 45,Caucasian,0,1,0,0,1,-137.05978393554688,24.111534118652344,-3.280731201171875,244.8638153076172,F,0
Male,39,Less than 25,African-American,0,4,0,0,2,-129.1556396484375,21.89627456665039,53.043609619140625,228.8358917236328,M,1
Male,23,25 - 45,African-American,0,4,0,0,1,93.07254028320312,31.470623016357422,31.66217041015625,325.21490478515625,F,0
Male,27,Less than 25,African-American,0,3,0,0,2,-134.76181030273438,24.88722801208496,-17.639434814453125,265.6751708984375,M,1
Female,81,25 - 45,Other,9,9,12,6,37,930.1219482421875,748.7589721679688,7599.51904296875,7601.8486328125,F,0
Male,52,25 - 45,Caucasian,0,2,0,0,4,226.28912353515625,31.118515014648438,110.32986450195312,319.3752136230469,F,0
Male,22,25 - 45,African-American,0,7,0,0,2,-119.12991333007812,19.435012817382812,-102.60725402832031,211.86410522460938,F,1
Male,32,Less than 25,African-American,0,9,0,0,2,-256.185791015625,18.757129669189453,-40.79913330078125,194.30355834960938,M,1
Male,23,25 - 45,African-American,0,7,0,0,2,-110.65045166015625,25.528635025024414,-74.43060302734375,274.7745361328125,F,1
Male,45,25 - 45,African-American,0,1,0,0,2,-103.42520141601562,29.730806350708008,22.84613037109375,319.2931823730469,F,0
Male,30,25 - 45,African-American,0,3,0,0,2,-70.62039184570312,27.41956901550293,-7.53765869140625,289.85723876953125,F,1
Male,24,25 - 45,African-American,0,8,0,0,2,-5.864654541015625,13.868937492370605,-110.81045532226562,152.67291259765625,F,1
Male,43,25 - 45,Caucasian,0,1,0,0,1,-77.2152099609375,27.611303329467773,52.2501220703125,269.5734558105469,F,0
Male,37,Less than 25,African-American,0,5,0,0,1,-13.19158935546875,16.539411544799805,-33.29473876953125,175.4141387939453,M,1
Female,33,25 - 45,Caucasian,8,8,10,5,36,156.35040283203125,612.29296875,5234.048828125,6362.595703125,F,0
Male,23,25 - 45,African-American,0,7,0,0,2,-161.56689453125,20.210060119628906,-77.67947387695312,220.05538940429688,F,1
Male,24,25 - 45,African-American,0,2,0,0,2,-56.27130126953125,19.224973678588867,-88.7662353515625,202.48464965820312,F,1
Male,37,25 - 45,Caucasian,0,2,0,0,1,22.537841796875,24.86016082763672,42.1419677734375,239.891845703125,M,0
Male,23,25 - 45,African-American,0,7,0,0,2,-168.42689514160156,22.29541015625,-85.57106018066406,244.99639892578125,F,1
Female,95,Greater than 45,Other,9,9,12,6,37,1000.8131103515625,748.999755859375,7602.998046875,7603.9970703125,M,1
Female,94,Greater than 45,Hispanic,9,9,12,6,37,972.6785888671875,748.9618530273438,7602.3603515625,7603.62548828125,M,0
Male,24,25 - 45,African-American,0,7,0,0,1,182.3365478515625,24.906227111816406,-53.95805358886719,265.5634460449219,F,0
Female,72,25 - 45,Hispanic,9,9,12,6,35,271.806640625,746.91796875,7550.8212890625,7585.86083984375,F,0
Male,23,25 - 45,African-American,0,4,0,0,2,-185.60546875,16.614402770996094,-117.12283325195312,173.46885681152344,F,1
Male,23,25 - 45,African-American,0,5,0,0,2,-110.51849365234375,23.413578033447266,-71.18290710449219,249.98422241210938,F,1
Female,95,Greater than 45,Hispanic,9,9,12,6,37,992.92138671875,748.9824829101562,7602.857421875,7603.83056640625,M,0
Male,30,25 - 45,African-American,0,3,0,0,1,-107.73870849609375,21.363431930541992,-79.68804931640625,228.52203369140625,F,1
Male,23,25 - 45,African-American,0,5,0,0,1,-42.642791748046875,28.596054077148438,-19.06768798828125,303.2085876464844,F,0
Female,25,25 - 45,Caucasian,9,8,12,6,35,163.51513671875,685.046142578125,6048.90966796875,7011.984375,F,0
Male,30,25 - 45,African-American,0,5,0,0,2,51.68719482421875,26.34789276123047,-13.430572509765625,276.6466064453125,F,1
Male,59,25 - 45,African-American,0,1,0,0,2,-123.39251708984375,25.00113296508789,11.5078125,257.69464111328125,F,0
Male,36,25 - 45,African-American,0,5,0,0,1,19.194183349609375,25.534936904907227,-26.611175537109375,268.4516906738281,F,0
Male,62,25 - 45,Caucasian,0,2,0,0,5,161.98583984375,28.586755752563477,56.528717041015625,300.70880126953125,F,0
Female,80,25 - 45,Hispanic,9,9,12,6,37,887.449951171875,748.73583984375,7597.66748046875,7601.509765625,F,0
Male,50,25 - 45,African-American,0,2,0,0,1,-153.64981079101562,24.988101959228516,-5.418609619140625,257.5246887207031,M,0
Male,23,25 - 45,African-American,0,9,0,0,2,-118.62957763671875,26.505874633789062,-19.712554931640625,286.71722412109375,F,1
Male,23,25 - 45,African-American,0,5,0,0,2,-80.98764038085938,31.26750946044922,-3.37518310546875,334.491455078125,F,1
Female,21,25 - 45,Caucasian,0,7,0,0,25,5.3427734375,29.13776969909668,-47.388946533203125,302.81427001953125,F,0
Female,96,Greater than 45,Other,10,8,12,6,38,1001.0,749.0,7603.0,7604.0,M,1
Male,25,Less than 25,African-American,0,5,0,0,2,-105.43417358398438,25.33267593383789,14.767059326171875,266.273681640625,M,1
Male,23,25 - 45,African-American,0,7,0,0,1,-124.33132934570312,30.608983993530273,-3.4967041015625,328.641357421875,F,1
Male,55,Less than 25,African-American,0,4,0,0,2,-280.7356872558594,11.937434196472168,-82.1064453125,123.72736358642578,M,1
Male,31,25 - 45,African-American,0,6,0,0,2,-87.29434204101562,25.116647720336914,-38.71044921875,269.2756652832031,F,1
Male,25,25 - 45,Caucasian,0,3,0,0,0,43.45062255859375,25.493408203125,-11.049835205078125,256.5835266113281,F,0
Male,47,25 - 45,Caucasian,0,3,0,0,3,120.2698974609375,25.77479362487793,-26.402252197265625,265.348388671875,F,0
Female,71,25 - 45,Hispanic,9,9,12,6,37,529.98974609375,748.3603515625,7584.681640625,7598.810546875,F,0
Male,64,25 - 45,Caucasian,0,4,1,0,13,265.81982421875,62.348323822021484,176.77859497070312,690.8743286132812,F,0
Male,23,25 - 45,Caucasian,0,3,0,0,1,177.61151123046875,34.43663024902344,82.36422729492188,347.85369873046875,F,0
Male,62,25 - 45,Caucasian,0,6,0,0,8,396.7462158203125,15.430273056030273,-110.43807983398438,173.343994140625,F,0
Male,27,Less than 25,African-American,0,6,0,0,2,-81.47955322265625,13.564976692199707,-106.85240173339844,152.08120727539062,M,1
Male,87,25 - 45,Caucasian,0,7,0,0,26,483.18414306640625,20.337642669677734,-54.69667053222656,222.07069396972656,F,0
Male,32,25 - 45,African-American,0,2,0,0,1,-39.229034423828125,26.118541717529297,-42.497283935546875,277.0237121582031,F,0
Male,39,25 - 45,African-American,0,3,0,0,1,-144.05166625976562,25.569984436035156,-28.33544921875,271.1751708984375,F,0
Male,23,25 - 45,African-American,0,6,0,0,2,-43.18231201171875,26.868040084838867,-33.32958984375,286.96197509765625,F,1
Male,21,25 - 45,African-American,0,9,0,0,2,-104.67254638671875,20.363773345947266,-81.1085205078125,213.50933837890625,F,1
Male,28,25 - 45,Caucasian,0,2,0,0,1,69.8868408203125,29.231311798095703,47.080291748046875,291.0220642089844,F,0
Male,36,25 - 45,African-American,0,2,0,0,1,-124.6739501953125,27.484031677246094,-7.04681396484375,282.5853271484375,F,0
Male,38,25 - 45,Caucasian,0,1,0,0,2,129.60430908203125,27.402469635009766,62.906097412109375,278.1261901855469,F,0
Male,58,Less than 25,African-American,0,2,0,0,2,-130.61883544921875,9.347962379455566,-117.07878112792969,103.96070861816406,M,1
Male,44,Less than 25,African-American,0,2,0,0,2,-167.81846618652344,25.179500579833984,47.24468994140625,248.40086364746094,M,1
Male,32,25 - 45,African-American,0,4,0,0,1,-89.44769287109375,25.482589721679688,-59.81280517578125,266.91705322265625,F,0
Male,35,25 - 45,Caucasian,0,2,0,0,2,202.7835693359375,30.068273544311523,51.566162109375,322.9841003417969,F,0
Male,28,Less than 25,African-American,0,4,0,0,2,-121.14794921875,17.770545959472656,-61.19793701171875,196.84800720214844,M,1
Male,35,25 - 45,African-American,0,3,0,0,1,53.869964599609375,23.83329963684082,-30.2620849609375,252.378662109375,F,1
Male,66,Less than 25,African-American,0,2,0,0,1,-109.3089599609375,10.800244331359863,-72.24018859863281,120.83142852783203,M,1
Male,39,25 - 45,Caucasian,0,2,0,0,2,-84.92474365234375,26.199588775634766,1.56549072265625,278.25286865234375,F,0
Male,26,25 - 45,African-American,0,3,0,0,2,-141.87530517578125,15.502872467041016,-113.1346435546875,165.38612365722656,F,1
Male,93,25 - 45,Hispanic,9,9,12,6,36,878.2608642578125,747.3107299804688,7558.95263671875,7590.025390625,F,0
Male,87,25 - 45,Hispanic,9,9,12,6,35,576.5281982421875,734.4383544921875,7322.28955078125,7473.826171875,F,0
Male,25,Less than 25,African-American,0,9,0,0,2,-54.562225341796875,31.132484436035156,104.23321533203125,333.4476623535156,M,1
Male,21,25 - 45,African-American,0,5,0,0,2,-5.794586181640625,32.37016677856445,8.764404296875,339.4512023925781,F,0
Male,71,25 - 45,Caucasian,0,2,0,0,16,245.48773193359375,19.79033851623535,-67.8626708984375,218.63043212890625,F,0
Male,23,25 - 45,African-American,0,6,0,0,2,-144.6546630859375,21.35525131225586,-59.060760498046875,233.76866149902344,F,1
Male,23,25 - 45,African-American,0,8,0,0,2,-141.69210815429688,22.177013397216797,-70.77001953125,237.8701934814453,F,1
Male,27,25 - 45,African-American,0,6,0,0,2,-77.4134521484375,30.294137954711914,-23.17669677734375,331.32110595703125,F,1
Male,23,25 - 45,African-American,0,4,0,0,2,-69.04489135742188,29.639768600463867,45.317352294921875,338.5862121582031,F,1
Male,28,Less than 25,African-American,0,6,0,0,1,-86.86505126953125,12.881661415100098,-73.29110717773438,147.9810333251953,M,1
Male,86,Less than 25,African-American,0,1,0,0,2,-63.497344970703125,8.939618110656738,-94.2540283203125,89.90888214111328,M,1
Male,34,25 - 45,Caucasian,0,4,0,0,7,124.29052734375,24.977216720581055,-6.4405517578125,254.07376098632812,F,0
Male,32,25 - 45,African-American,0,2,0,0,1,-118.67343139648438,26.18096923828125,-26.95172119140625,276.95526123046875,F,0
Male,23,25 - 45,African-American,0,5,0,0,2,-63.363250732421875,29.568376541137695,-5.30438232421875,323.5696716308594,F,1
Female,65,25 - 45,Other,9,9,12,6,37,852.59033203125,748.9032592773438,7601.42822265625,7603.064453125,M,0
Male,53,25 - 45,African-American,0,1,0,0,2,-148.2247314453125,26.783103942871094,-18.56317138671875,284.5773010253906,F,0
Male,70,25 - 45,Hispanic,9,9,12,6,37,277.304931640625,729.1923828125,7120.58203125,7426.93505859375,F,0
Female,33,25 - 45,Caucasian,9,8,12,6,34,136.3055419921875,698.4625244140625,6523.75537109375,7138.56884765625,F,0
Female,91,25 - 45,Hispanic,9,9,12,6,37,856.5030517578125,748.9382934570312,7601.7890625,7603.46435546875,F,0
Male,30,25 - 45,Caucasian,0,3,0,0,1,114.7265625,25.461959838867188,23.995513916015625,262.9727783203125,F,0
Male,46,25 - 45,African-American,0,1,0,0,2,-176.7981719970703,28.98124122619629,3.1732177734375,308.8189392089844,F,1
Male,44,25 - 45,African-American,0,1,0,0,2,-187.8773956298828,25.635677337646484,-24.075714111328125,269.8163757324219,F,0
Male,24,Less than 25,African-American,0,9,0,0,2,-105.63821411132812,11.368559837341309,-149.15460205078125,121.99442291259766,F,1
Male,22,25 - 45,African-American,0,9,0,0,3,-196.90567016601562,20.496252059936523,-83.67481994628906,224.08396911621094,F,1
Male,38,25 - 45,African-American,0,2,0,0,1,49.9512939453125,24.898584365844727,-16.347564697265625,256.7510070800781,F,0
Male,25,25 - 45,African-American,0,6,0,0,2,-61.815521240234375,28.77676773071289,-15.132476806640625,307.5886535644531,F,1
Male,26,25 - 45,African-American,0,3,0,0,2,5.668731689453125,30.0078125,-6.13580322265625,318.41119384765625,F,1
Male,34,25 - 45,African-American,0,2,0,0,1,-111.89892578125,30.691730499267578,4.97686767578125,329.948486328125,F,0
Male,29,25 - 45,African-American,0,3,0,0,1,-91.47805786132812,24.807188034057617,-71.64619445800781,267.356689453125,F,1
Male,22,25 - 45,African-American,0,8,0,0,2,23.46954345703125,22.898996353149414,-48.999725341796875,247.3280487060547,F,1
Male,43,25 - 45,Caucasian,0,5,0,0,6,212.61383056640625,23.868391036987305,-57.03898620605469,257.80499267578125,F,0
Male,32,25 - 45,Caucasian,0,2,0,0,4,-0.961822509765625,20.207534790039062,-59.25483703613281,206.90573120117188,F,0
Male,29,25 - 45,Caucasian,0,1,0,0,1,60.430908203125,26.222074508666992,11.168426513671875,281.5338134765625,F,0
Male,33,25 - 45,African-American,0,2,0,0,1,-92.809326171875,29.02824592590332,3.926177978515625,307.80621337890625,F,0
Male,56,Less than 25,African-American,0,1,0,0,1,150.04156494140625,14.879415512084961,-19.495880126953125,153.450439453125,M,1
Male,48,Less than 25,African-American,0,2,0,0,1,-198.47036743164062,13.066576957702637,-90.25523376464844,132.75442504882812,M,1
Male,40,25 - 45,Caucasian,0,2,0,0,2,152.54949951171875,33.148006439208984,88.38360595703125,360.6380615234375,F,0
Male,69,25 - 45,Caucasian,0,2,0,0,13,503.79937744140625,19.478866577148438,-82.96989440917969,225.80874633789062,F,0
Male,23,25 - 45,African-American,0,8,0,0,1,-97.58087158203125,26.806730270385742,-44.39068603515625,285.48602294921875,F,1
Male,33,25 - 45,Caucasian,0,1,0,0,1,47.53668212890625,35.24480438232422,114.46099853515625,364.699951171875,F,0
Male,49,25 - 45,Caucasian,0,3,0,0,12,149.57977294921875,14.012971878051758,-104.58357238769531,148.5808868408203,F,0
Male,27,Less than 25,African-American,0,3,0,0,1,-148.43734741210938,13.741174697875977,-74.25112915039062,162.2037353515625,M,1
Male,35,25 - 45,Caucasian,0,2,0,0,1,-120.69161987304688,29.999563217163086,55.93402099609375,304.248779296875,F,0
Male,31,25 - 45,Caucasian,0,3,0,0,2,387.25494384765625,28.976301193237305,53.85595703125,290.0154113769531,F,0
Male,32,25 - 45,Caucasian,0,2,0,0,1,58.1409912109375,29.853071212768555,72.70712280273438,298.4729919433594,F,0
Male,35,25 - 45,African-American,0,2,0,0,1,-57.64495849609375,25.502593994140625,3.278472900390625,262.6827087402344,F,0
Male,48,25 - 45,Caucasian,0,2,0,0,5,40.252593994140625,32.97904968261719,135.44418334960938,329.23236083984375,F,0
Male,37,25 - 45,African-American,0,2,0,0,2,118.08038330078125,27.367870330810547,-3.2698974609375,293.64898681640625,F,0
Male,31,25 - 45,African-American,0,1,0,0,1,-31.355682373046875,23.83881950378418,-61.28791809082031,254.547607421875,F,0
Male,19,25 - 45,Caucasian,0,6,0,0,2,34.40240478515625,16.859825134277344,-95.7628173828125,167.5267333984375,F,0
Male,26,25 - 45,African-American,0,8,0,0,1,86.5166015625,24.877193450927734,-42.628936767578125,261.7805480957031,F,0
Male,37,25 - 45,African-American,0,3,0,0,2,-26.0233154296875,27.797380447387695,-4.2176513671875,294.2909851074219,F,0
Male,25,Less than 25,African-American,0,7,0,0,2,-205.76611328125,19.56279754638672,-54.8907470703125,206.4599609375,M,1
Male,74,25 - 45,Hispanic,9,8,11,6,36,577.0439453125,681.9285888671875,6779.3681640625,6998.0537109375,F,0
Male,30,25 - 45,Caucasian,0,4,0,0,8,218.50909423828125,32.885196685791016,86.82464599609375,341.1519775390625,F,0
Male,28,25 - 45,Caucasian,0,4,0,0,1,38.85137939453125,35.23908233642578,139.10498046875,350.0942687988281,F,0
Male,28,25 - 45,African-American,0,5,0,0,1,42.511077880859375,22.97427749633789,-28.573333740234375,236.434814453125,F,0
Male,61,25 - 45,Hispanic,0,6,1,0,7,-34.60784912109375,64.42151641845703,323.9375,664.3687744140625,F,0
Male,29,25 - 45,African-American,0,2,0,0,2,-8.040252685546875,23.41594696044922,-66.42123413085938,255.34303283691406,F,1
Male,44,25 - 45,African-American,0,1,0,0,2,-158.0511474609375,29.504987716674805,10.88037109375,316.324951171875,F,0
Male,48,25 - 45,Caucasian,0,3,0,0,5,-79.11477661132812,17.69381332397461,-109.98422241210938,195.5755615234375,F,0
Male,31,25 - 45,African-American,0,3,0,0,1,-125.4923095703125,27.74369239807129,-18.895050048828125,292.35931396484375,F,0
Male,49,25 - 45,African-American,0,1,0,0,1,-226.92691040039062,28.778711318969727,-2.0380859375,304.85723876953125,F,0
