sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,84,Greater than 45,African-American,4,9,4,3,21,-328.430908203125,206.4198455810547,1853.292724609375,1765.7686767578125,M,0
Male,62,25 - 45,Hispanic,4,5,1,1,3,-130.38772583007812,240.26951599121094,919.1981201171875,1064.3486328125,F,0
Male,59,25 - 45,Hispanic,4,5,0,1,10,511.2913818359375,88.5270767211914,1147.84326171875,946.12744140625,M,1
Male,63,25 - 45,Hispanic,4,5,2,1,5,-9.55462646484375,35.16267776489258,1231.0198974609375,1756.4822998046875,M,0
Male,60,25 - 45,African-American,4,7,1,0,3,285.31317138671875,32.12059783935547,221.8204345703125,930.133056640625,F,1
Male,95,Greater than 45,Asian,4,5,12,6,29,-380.7501220703125,447.84686279296875,7359.57373046875,6303.70166015625,M,0
Male,81,Greater than 45,Hispanic,4,5,7,1,7,77.06649780273438,188.1979217529297,1797.449462890625,5860.78466796875,M,1
Male,62,25 - 45,Other,4,5,2,1,4,-213.97232055664062,142.15576171875,1161.2120361328125,1994.936279296875,M,0
Female,59,25 - 45,Caucasian,4,6,1,1,5,139.2698974609375,20.513240814208984,216.57830810546875,549.3269653320312,F,1
Male,81,25 - 45,African-American,4,6,12,5,16,338.200439453125,563.26220703125,6850.6318359375,7601.90185546875,F,0
Male,92,Greater than 45,Other,4,5,6,6,25,389.7445068359375,590.027587890625,7538.0732421875,5731.5888671875,M,0
Male,78,Less than 25,Asian,4,7,11,5,27,-403.06317138671875,589.0721435546875,7586.17578125,5224.09912109375,M,1
Male,60,25 - 45,African-American,4,8,1,0,4,-57.730133056640625,40.98539733886719,441.3994140625,676.630126953125,F,1
Female,61,25 - 45,African-American,4,7,1,0,6,72.18743896484375,52.86174011230469,777.7557373046875,722.3133544921875,M,1
Male,93,Less than 25,African-American,4,5,9,2,5,-398.21514892578125,162.44793701171875,3177.058349609375,5309.72314453125,F,0
Male,61,Less than 25,Caucasian,4,5,1,1,4,85.39520263671875,96.46463775634766,819.4005126953125,1029.7415771484375,M,1
Male,62,25 - 45,African-American,4,6,1,1,4,-276.7730407714844,167.55540466308594,1064.436767578125,1586.859130859375,M,0
Male,72,Less than 25,Caucasian,4,5,3,3,8,-189.71685791015625,173.6345977783203,2252.3759765625,4413.00634765625,F,0
Male,59,25 - 45,African-American,4,6,1,0,6,467.3587646484375,27.238758087158203,357.58544921875,503.0246276855469,F,1
Male,65,25 - 45,Caucasian,4,5,1,0,2,-177.628662109375,87.16700744628906,978.7100830078125,1120.2205810546875,F,0
Male,64,25 - 45,African-American,4,5,3,2,7,862.5653076171875,97.14925384521484,671.310791015625,1712.32421875,F,1
Male,59,25 - 45,African-American,4,8,1,0,5,559.9720458984375,32.185150146484375,893.0667724609375,674.6354370117188,F,0
Male,77,Greater than 45,African-American,4,8,2,1,3,-111.9703369140625,372.4063415527344,2121.479736328125,1192.693115234375,M,0
Female,60,25 - 45,African-American,4,6,1,0,4,-31.6370849609375,79.05402374267578,531.6107788085938,539.5457153320312,M,1
Female,95,Greater than 45,Caucasian,4,5,10,3,28,-148.11737060546875,337.95068359375,2139.074951171875,7223.73291015625,M,1
Male,62,25 - 45,Caucasian,4,5,1,1,3,-197.4119873046875,205.945556640625,1348.1007080078125,1162.652099609375,F,0
Male,58,25 - 45,African-American,4,8,0,0,4,512.5089721679688,29.769407272338867,162.09579467773438,504.9535827636719,F,1
Male,68,25 - 45,African-American,4,6,1,0,5,-17.738739013671875,69.30844116210938,436.759521484375,1259.765869140625,M,0
Male,64,25 - 45,African-American,4,7,1,1,5,152.8546142578125,79.79460144042969,568.3267822265625,842.7554931640625,M,1
Male,59,25 - 45,African-American,4,5,2,0,1,76.91900634765625,105.35347747802734,2482.679443359375,2354.10595703125,M,0
Male,61,25 - 45,Other,4,5,1,0,3,11.21099853515625,48.49262619018555,767.287841796875,1096.8536376953125,M,1
Female,63,25 - 45,Asian,4,6,12,2,7,-174.5031280517578,401.9645080566406,1998.61181640625,7010.52294921875,F,0
Male,91,Greater than 45,African-American,4,5,4,1,6,-14.12042236328125,119.38233184814453,2044.847900390625,2123.720947265625,F,0
Female,84,25 - 45,African-American,4,5,9,6,20,-89.57394409179688,486.2251281738281,5848.31884765625,5752.52099609375,M,0
Male,62,25 - 45,African-American,4,5,1,1,5,-134.05966186523438,81.8428726196289,1010.3485107421875,1076.4241943359375,M,1
Male,64,25 - 45,Hispanic,4,5,2,0,2,-286.27191162109375,376.2191467285156,1581.8363037109375,1334.496337890625,M,1
Male,59,25 - 45,African-American,4,6,1,2,19,932.1827392578125,73.54230499267578,2610.474365234375,1361.162353515625,F,1
Male,62,25 - 45,African-American,4,8,6,6,13,243.92047119140625,237.57777404785156,2070.29931640625,3764.18359375,F,0
Male,59,25 - 45,African-American,4,5,2,0,2,-0.543609619140625,45.06502151489258,666.4852905273438,1200.29833984375,F,1
Male,95,Less than 25,Other,5,5,12,6,35,1024.2271728515625,601.9999389648438,7602.9990234375,7603.998046875,F,0
Male,72,25 - 45,African-American,4,5,3,3,8,-69.98248291015625,212.76731872558594,1716.2564697265625,2638.875,M,1
Male,59,25 - 45,African-American,4,6,0,0,4,372.84844970703125,17.98712158203125,406.8564453125,418.1815185546875,F,1
Male,61,25 - 45,African-American,4,7,0,0,4,-254.7303924560547,73.05594635009766,661.8046875,634.3753662109375,F,0
Male,62,25 - 45,African-American,4,5,6,2,20,-229.13368225097656,313.82000732421875,1442.3831787109375,2656.7548828125,M,0
Male,95,Greater than 45,Asian,5,5,10,6,28,31.92529296875,497.3343811035156,7563.61181640625,6852.34228515625,F,0
Male,60,25 - 45,Hispanic,4,5,1,0,2,92.03826904296875,101.4405517578125,732.666748046875,593.97412109375,M,0
Male,76,Greater than 45,African-American,4,5,3,1,7,402.90203857421875,133.81887817382812,1380.7615966796875,1539.1123046875,M,1
Male,66,25 - 45,Hispanic,4,5,1,2,8,153.3414306640625,301.5998840332031,1218.30322265625,1176.96044921875,F,1
Male,60,25 - 45,African-American,4,5,1,0,3,270.37091064453125,44.82421112060547,573.1793212890625,938.373291015625,F,1
Male,60,25 - 45,African-American,4,6,0,0,5,459.94000244140625,42.842716217041016,642.1859130859375,720.9883422851562,F,1
Male,61,25 - 45,African-American,4,7,1,1,3,210.1951904296875,73.51590728759766,1435.443359375,1295.3197021484375,M,1
Female,66,25 - 45,African-American,4,5,3,0,6,27.86712646484375,130.37539672851562,946.30615234375,1762.703857421875,M,0
Male,63,25 - 45,Hispanic,4,5,1,1,4,176.61810302734375,95.05973052978516,745.137451171875,1093.15234375,M,0
Male,86,Greater than 45,African-American,4,8,3,2,4,-211.07638549804688,440.42425537109375,1673.4815673828125,2545.342529296875,F,0
Female,81,Less than 25,Native American,4,5,12,6,32,978.25537109375,378.09332275390625,4970.9326171875,7529.2841796875,M,0
Male,72,Greater than 45,Hispanic,4,5,2,1,7,244.30645751953125,338.7260437011719,2942.93310546875,1859.226318359375,M,1
Female,67,25 - 45,Caucasian,4,5,4,1,23,157.11370849609375,321.8379211425781,1230.1527099609375,1457.2581787109375,M,0
Female,60,25 - 45,African-American,4,5,1,0,2,140.4263916015625,70.56299591064453,653.7218017578125,803.6599731445312,M,0
Female,60,25 - 45,Caucasian,4,5,2,1,9,335.136962890625,32.791934967041016,896.7125244140625,1430.519775390625,F,1
Female,69,25 - 45,Native American,4,5,7,3,6,389.76318359375,299.02587890625,5092.9326171875,3074.41162109375,M,1
Male,95,Less than 25,African-American,4,6,11,5,35,661.1748046875,303.006103515625,5595.587890625,7265.06103515625,F,0
Male,68,25 - 45,African-American,4,5,3,1,9,-282.3260803222656,453.60809326171875,4211.07421875,1343.765869140625,M,0
Male,59,25 - 45,African-American,4,6,1,1,2,-258.9080505371094,193.50888061523438,227.34637451171875,1087.1937255859375,F,0
Male,65,Greater than 45,African-American,4,5,1,0,3,320.31256103515625,65.76026916503906,1678.6441650390625,962.5482788085938,F,0
Male,63,25 - 45,Native American,4,5,12,1,16,14.401336669921875,180.8558349609375,2866.25244140625,7499.87939453125,F,1
Male,70,25 - 45,African-American,4,8,2,3,30,41.319000244140625,137.56980895996094,1391.9593505859375,2432.597900390625,M,1
Male,94,Greater than 45,Caucasian,4,5,5,1,7,-365.9194030761719,166.06582641601562,1797.48583984375,3298.177734375,F,0
Male,71,25 - 45,Asian,4,5,12,3,8,-332.8345642089844,280.2580261230469,2135.135009765625,6652.87353515625,M,0
Female,65,25 - 45,Hispanic,4,5,1,1,6,-85.93917846679688,54.02265548706055,1482.1534423828125,1206.78125,F,0
Male,59,25 - 45,African-American,4,7,2,0,7,435.07012939453125,23.405317306518555,878.1131591796875,728.8079833984375,F,1
Male,59,25 - 45,Caucasian,4,5,1,0,3,302.8797607421875,74.06351470947266,828.069580078125,780.7408447265625,F,0
Male,72,Greater than 45,African-American,4,9,2,1,13,572.6246337890625,58.12305450439453,1528.344482421875,895.7874145507812,F,0
Female,61,25 - 45,African-American,4,6,0,0,7,665.5167236328125,40.40238952636719,923.421630859375,762.756103515625,F,0
Male,63,25 - 45,African-American,4,6,1,1,5,216.6163330078125,71.47925567626953,856.1925048828125,1399.1968994140625,F,1
Female,60,25 - 45,African-American,4,5,2,0,5,-123.15618896484375,60.147300720214844,260.41070556640625,1839.2213134765625,F,1
Male,78,Greater than 45,Hispanic,4,5,1,1,8,-88.20120239257812,248.5699462890625,1835.30126953125,1480.1103515625,M,0
Female,60,25 - 45,African-American,4,7,1,0,3,458.07513427734375,32.10498046875,307.69012451171875,646.2469482421875,M,1
Male,68,25 - 45,African-American,4,5,3,1,19,304.34423828125,353.36907958984375,3854.453125,759.367919921875,F,0
Male,80,Greater than 45,African-American,4,6,7,4,25,31.992156982421875,248.82688903808594,1579.6136474609375,3853.567626953125,M,0
Male,91,Greater than 45,African-American,4,6,9,3,11,-27.97833251953125,408.7389221191406,2808.3515625,5636.2578125,M,1
Male,67,25 - 45,Caucasian,4,5,2,1,6,145.6009521484375,84.83785247802734,1109.68994140625,1376.510009765625,F,0
Female,92,Greater than 45,African-American,4,5,11,3,15,-210.79965209960938,186.04946899414062,1818.382080078125,5722.330078125,M,1
Female,94,Greater than 45,Other,4,5,10,4,23,-117.09698486328125,483.208984375,4854.15478515625,6702.5146484375,M,1
Male,74,25 - 45,African-American,4,6,9,5,25,255.85333251953125,424.6349792480469,2720.936767578125,5288.01416015625,M,0
Male,60,25 - 45,African-American,4,5,2,1,9,282.9290771484375,74.7428970336914,1110.1917724609375,982.495361328125,F,0
Male,88,Less than 25,Asian,5,5,12,6,35,990.461669921875,594.9524536132812,5607.54931640625,7378.45703125,M,0
Female,65,25 - 45,African-American,4,7,3,1,6,-22.723052978515625,594.2256469726562,1873.107666015625,1383.471435546875,M,0
Male,95,Less than 25,Caucasian,6,5,12,6,35,1024.9840087890625,601.9658813476562,7602.697265625,7588.39208984375,F,0
Male,62,25 - 45,African-American,4,9,4,1,12,-267.1816101074219,338.6843566894531,2056.586181640625,1541.414794921875,M,0
Male,62,25 - 45,Other,4,5,1,0,4,-26.492767333984375,50.01363754272461,556.0072631835938,928.8714599609375,M,1
Male,60,25 - 45,Hispanic,4,5,1,0,4,-123.1441650390625,114.9607925415039,1076.9381103515625,875.244384765625,F,1
Female,70,25 - 45,Other,4,5,12,4,31,-222.93702697753906,589.1356201171875,2587.8603515625,7517.23486328125,M,0
Male,76,Less than 25,Caucasian,4,5,6,6,28,1022.579833984375,217.52027893066406,7092.859375,5424.42333984375,F,0
Female,69,25 - 45,African-American,4,6,10,3,22,849.184326171875,488.07305908203125,3079.19384765625,4838.50146484375,F,0
Male,90,Greater than 45,Hispanic,4,5,5,5,27,280.3968505859375,261.3241271972656,1583.136474609375,3083.005126953125,M,1
Male,75,25 - 45,Other,4,5,6,4,31,987.7464599609375,372.11505126953125,4604.71337890625,2512.922119140625,F,0
Male,60,25 - 45,African-American,4,8,0,0,3,215.90838623046875,16.817041397094727,69.5882568359375,491.6357421875,F,1
Male,62,25 - 45,African-American,4,6,1,0,2,-275.936279296875,62.011070251464844,373.31988525390625,699.6876831054688,M,0
Male,59,25 - 45,Caucasian,4,5,1,0,2,161.38507080078125,49.4219856262207,389.05059814453125,617.1051025390625,M,1
Male,63,25 - 45,Other,4,5,2,1,6,103.442138671875,186.58201599121094,2312.2490234375,1906.970458984375,M,1
Male,76,25 - 45,Asian,4,5,3,2,12,100.249755859375,507.11761474609375,2853.076904296875,1948.146240234375,F,1
Male,92,Greater than 45,African-American,4,5,5,4,19,-330.1105651855469,405.53436279296875,2039.8076171875,4137.3623046875,M,0
Male,60,25 - 45,African-American,4,6,1,0,5,236.6866455078125,54.86115646362305,762.817138671875,780.5396118164062,M,0
Female,59,25 - 45,African-American,4,8,1,0,4,428.01239013671875,26.24578285217285,198.570556640625,425.1225891113281,F,1
Male,65,25 - 45,African-American,4,7,1,2,6,44.9085693359375,77.60633087158203,1079.0013427734375,754.3472290039062,F,1
Female,80,Greater than 45,Asian,4,5,3,2,16,-22.725555419921875,263.41656494140625,1920.404541015625,2587.562744140625,F,0
Male,66,25 - 45,African-American,4,7,3,1,1,-129.26763916015625,95.77462768554688,828.5189208984375,1627.63525390625,M,1
Male,87,Less than 25,Other,4,5,8,1,8,-359.6809997558594,203.50270080566406,4305.25732421875,4700.67724609375,M,0
Female,59,25 - 45,African-American,4,6,0,0,4,494.1710205078125,39.77491760253906,512.2202758789062,396.2867126464844,F,1
Male,88,Less than 25,Other,4,5,11,4,32,-260.64532470703125,305.64691162109375,959.7225341796875,6509.51806640625,M,1
Female,60,25 - 45,African-American,4,6,1,0,6,520.31396484375,41.451019287109375,679.9365234375,564.4719848632812,F,1
Male,61,25 - 45,African-American,4,5,1,0,4,481.1353759765625,62.76338195800781,1230.6175537109375,851.2794189453125,F,0
Male,94,Greater than 45,Caucasian,4,5,11,6,35,35.82574462890625,488.5318298339844,7280.81494140625,7313.65478515625,M,1
Male,81,Less than 25,Other,4,5,11,6,34,907.8021240234375,394.6172180175781,7502.7705078125,7146.0791015625,F,0
Male,62,25 - 45,Caucasian,4,6,5,1,20,900.886962890625,73.8997802734375,968.6090087890625,2541.24169921875,F,1
Male,60,25 - 45,Other,4,5,1,0,5,409.97052001953125,14.687484741210938,547.0279541015625,800.2822265625,F,1
Male,62,25 - 45,Other,4,5,6,2,8,-223.71197509765625,586.876220703125,1100.262939453125,1883.880859375,F,0
Male,60,25 - 45,African-American,4,9,1,0,4,-143.05276489257812,163.8654022216797,1056.8026123046875,1274.3375244140625,M,1
Male,58,25 - 45,Caucasian,4,5,0,0,2,19.028167724609375,58.77298355102539,537.1155395507812,698.6339111328125,M,1
Male,61,25 - 45,African-American,4,6,1,0,5,867.061767578125,28.306888580322266,575.0711059570312,510.0594787597656,F,0
Male,59,25 - 45,African-American,4,9,0,0,3,133.91705322265625,37.9614143371582,291.1202392578125,473.48602294921875,F,1
Male,62,25 - 45,African-American,4,6,1,2,13,642.028076171875,207.20274353027344,1838.887451171875,687.0830688476562,F,1
Male,60,25 - 45,African-American,4,7,1,0,3,274.50701904296875,33.77522277832031,263.94598388671875,685.09130859375,F,1
Male,59,25 - 45,Caucasian,4,6,0,0,3,47.429656982421875,30.38341522216797,562.1453247070312,637.02587890625,F,1
Male,63,25 - 45,African-American,4,5,3,0,8,90.47955322265625,76.79915618896484,920.7872314453125,1090.406494140625,M,1
Male,60,25 - 45,African-American,4,6,0,0,2,-96.37445068359375,85.3246078491211,406.01824951171875,633.069580078125,M,0
Male,60,25 - 45,Caucasian,4,5,1,0,4,188.7257080078125,56.37398910522461,667.9036254882812,498.61578369140625,M,1
Male,83,Less than 25,Caucasian,4,5,3,5,31,459.1688232421875,597.3719482421875,5607.24755859375,2673.65185546875,M,0
Male,90,Greater than 45,Hispanic,4,5,2,2,7,-249.4906463623047,172.447265625,3205.846923828125,4629.681640625,M,1
Female,95,Less than 25,Other,5,5,12,6,34,-347.5104675292969,601.9926147460938,7561.2255859375,7603.75244140625,M,0
Male,81,Greater than 45,African-American,4,5,2,2,8,-179.8126220703125,128.81582641601562,1109.900390625,1675.0924072265625,F,1
Female,72,Less than 25,Other,4,5,7,4,10,645.971923828125,503.52947998046875,3040.904541015625,3309.845458984375,F,1
Male,62,25 - 45,Hispanic,4,5,1,1,4,-330.9324645996094,88.94410705566406,1207.756591796875,930.06640625,M,0
Male,61,25 - 45,African-American,4,6,1,0,5,181.64703369140625,69.42391967773438,547.9232177734375,1111.18994140625,M,0
Male,71,Greater than 45,African-American,4,6,3,1,2,-198.98704528808594,400.94549560546875,6241.966796875,1479.9132080078125,M,1
Male,63,25 - 45,Hispanic,4,5,1,1,3,-23.398590087890625,41.50356674194336,337.80303955078125,1049.4559326171875,M,1
Male,60,25 - 45,African-American,4,6,1,0,4,-237.56314086914062,158.31341552734375,813.582763671875,879.898193359375,M,0
Male,65,25 - 45,African-American,4,5,2,1,3,-253.48912048339844,81.50354766845703,1089.3642578125,1729.9744873046875,F,0
Female,89,Less than 25,Other,5,6,12,6,35,354.6021728515625,595.2046508789062,7591.11181640625,7145.0400390625,M,0
Male,61,25 - 45,African-American,4,6,4,1,9,-10.54901123046875,69.33487701416016,2855.1689453125,1914.97314453125,M,0
Female,59,25 - 45,African-American,4,7,1,1,5,629.32763671875,57.98764419555664,1165.341796875,1253.11328125,F,1
Male,95,Greater than 45,Asian,4,5,8,6,15,-306.1305236816406,375.7801208496094,4259.5654296875,4138.36181640625,F,0
Male,61,25 - 45,African-American,4,5,1,1,6,130.619140625,111.69503021240234,1752.984130859375,765.4043579101562,M,1
Female,82,Less than 25,Native American,4,5,12,3,22,217.72064208984375,211.5073699951172,1599.814208984375,7294.7568359375,F,1
Male,60,25 - 45,Asian,4,6,2,2,14,769.0469970703125,53.57653045654297,5188.79638671875,2327.830078125,F,1
Male,59,25 - 45,African-American,4,6,1,0,5,303.5098876953125,52.058753967285156,639.4003295898438,885.7005004882812,F,0
Male,65,25 - 45,African-American,4,5,5,1,5,411.77117919921875,101.29533386230469,1464.3883056640625,2434.3037109375,F,0
Male,72,25 - 45,Caucasian,4,5,1,2,3,-83.938720703125,348.20068359375,1340.154052734375,1575.1285400390625,F,0
Male,79,Less than 25,Caucasian,4,6,9,3,33,90.76275634765625,291.66961669921875,1414.2567138671875,5869.2392578125,M,1
Male,64,25 - 45,African-American,4,5,5,1,8,227.910888671875,134.35009765625,1431.1680908203125,2540.1552734375,F,0
Male,66,25 - 45,African-American,4,6,4,2,24,74.48455810546875,249.98681640625,1034.826171875,3474.760986328125,M,1
Male,59,25 - 45,African-American,4,7,1,1,5,-145.70831298828125,163.30447387695312,1089.3193359375,980.3798828125,F,0
Female,61,25 - 45,Caucasian,4,5,2,0,2,-221.97305297851562,62.59886169433594,2505.53857421875,1133.18017578125,M,0
Male,62,25 - 45,Hispanic,4,5,6,2,24,293.59375,109.05313110351562,1461.327392578125,2582.722412109375,F,0
Female,95,Less than 25,Asian,7,5,12,6,35,1002.2940673828125,601.9630737304688,7602.98974609375,7603.482421875,F,0
Male,59,25 - 45,Hispanic,4,5,1,0,3,283.17071533203125,52.299163818359375,513.8567504882812,614.16796875,F,0
Female,59,25 - 45,African-American,4,5,1,0,2,529.6705932617188,34.739662170410156,710.7084350585938,646.9829711914062,F,0
Male,60,25 - 45,Caucasian,4,6,1,0,4,-52.060699462890625,57.898399353027344,838.7496337890625,644.682373046875,M,1
Male,60,25 - 45,Caucasian,4,5,1,1,3,22.0635986328125,80.890869140625,778.9443359375,837.4727783203125,F,1
Male,71,25 - 45,African-American,4,7,7,1,29,10.87579345703125,246.6571807861328,1780.239501953125,2022.0111083984375,M,0
Female,61,25 - 45,African-American,4,9,1,0,3,24.200592041015625,37.31290054321289,754.8619384765625,696.1688232421875,F,1
Female,63,25 - 45,Other,4,5,10,1,16,141.29449462890625,434.45574951171875,796.3675537109375,6467.2724609375,M,0
Male,73,Less than 25,Other,4,5,8,6,35,696.02685546875,599.2861328125,4945.77978515625,1821.6759033203125,F,1
Female,77,Greater than 45,African-American,4,6,2,1,2,-45.5858154296875,253.67604064941406,1637.8060302734375,1759.8607177734375,M,1
Male,59,25 - 45,African-American,4,6,0,1,8,-12.3739013671875,61.675933837890625,740.7349853515625,593.5115966796875,F,1
Male,63,25 - 45,African-American,4,5,7,2,15,-227.50111389160156,582.2977294921875,2580.22607421875,5131.9111328125,M,1
Male,95,Less than 25,Other,4,5,12,6,35,1018.5948486328125,601.9042358398438,7594.6865234375,7201.1484375,F,0
Male,71,25 - 45,Hispanic,4,5,6,5,25,917.2100830078125,169.53358459472656,5689.40380859375,3474.20458984375,F,0
Male,65,25 - 45,African-American,4,5,9,1,14,39.925689697265625,231.6874542236328,1995.74658203125,5686.87451171875,F,0
Male,59,25 - 45,African-American,4,7,1,1,8,212.28228759765625,85.6563491821289,1419.3707275390625,582.0413818359375,F,0
Male,69,25 - 45,African-American,4,8,4,1,5,396.22381591796875,67.38352966308594,1609.53564453125,2072.798583984375,M,0
Male,61,25 - 45,Caucasian,4,5,1,2,7,389.69964599609375,100.04521179199219,728.306884765625,1870.5467529296875,M,0
Female,94,Greater than 45,Asian,4,5,7,2,17,-312.16314697265625,475.1683654785156,2408.72314453125,4306.6865234375,F,0
Female,89,Greater than 45,African-American,4,5,4,1,6,-125.99215698242188,126.594482421875,1931.62744140625,2142.295166015625,F,0
Male,63,25 - 45,African-American,4,8,3,0,2,-25.586273193359375,31.821834564208984,204.4822998046875,1524.1463623046875,M,1
Male,94,Less than 25,Other,6,5,9,6,35,993.4381103515625,599.9130249023438,7602.658203125,6058.01708984375,F,0
Female,60,25 - 45,African-American,4,6,1,1,6,217.129638671875,60.877742767333984,1260.0943603515625,470.3521423339844,F,1
Male,59,25 - 45,Caucasian,4,6,0,0,3,464.8389892578125,43.45355987548828,345.83477783203125,340.1120300292969,F,1
Male,60,25 - 45,African-American,4,7,2,1,9,367.236083984375,169.18617248535156,1814.689697265625,1286.709716796875,M,0
Male,79,25 - 45,African-American,4,6,7,3,29,-199.09022521972656,411.0428771972656,6529.33154296875,3745.150390625,M,1
Male,94,Greater than 45,Caucasian,4,5,4,1,18,-401.6873779296875,203.592529296875,3229.716552734375,3242.80712890625,F,0
Female,61,25 - 45,African-American,4,9,0,0,4,547.4144897460938,25.748350143432617,711.7662353515625,578.6865234375,F,1
Female,61,25 - 45,African-American,4,5,1,0,3,68.7850341796875,91.72710418701172,927.7425537109375,651.968994140625,F,1
Female,95,Less than 25,Native American,4,5,12,6,22,-392.7873229980469,498.2140197753906,6419.60986328125,7376.70166015625,M,0
Male,88,Greater than 45,Caucasian,4,5,2,1,4,-250.90158081054688,182.3412628173828,1058.1953125,1220.527099609375,M,0
Male,62,25 - 45,African-American,4,5,2,2,2,-133.93414306640625,159.08819580078125,373.98388671875,1529.53369140625,M,1
