sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,61,25 - 45,African-American,4,5,0,0,3,-58.995330810546875,51.23311996459961,362.98187255859375,333.6427917480469,F,0
Male,58,25 - 45,African-American,4,9,0,0,34,144.35791015625,31.326431274414062,282.8414306640625,126.94328308105469,F,1
Female,71,Greater than 45,Asian,4,5,3,0,1,188.09814453125,46.94606018066406,359.75,2268.60498046875,M,0
Female,60,25 - 45,Other,4,5,1,0,1,-86.90228271484375,46.69948196411133,401.9296875,966.6215209960938,M,0
Male,68,Greater than 45,African-American,4,5,1,0,3,-18.935089111328125,61.248748779296875,115.17349243164062,684.9415283203125,F,0
Female,64,25 - 45,Hispanic,4,5,1,0,5,-103.28683471679688,130.20767211914062,788.1829833984375,861.4468383789062,M,0
Male,60,25 - 45,African-American,4,5,1,0,1,2.717254638671875,51.24692153930664,337.51263427734375,716.9815063476562,F,0
Male,58,25 - 45,African-American,4,5,0,0,2,-147.67269897460938,34.27732849121094,270.9710693359375,265.3284606933594,M,1
Male,57,25 - 45,African-American,4,9,0,0,24,676.3270263671875,9.77655029296875,752.2723388671875,72.2375259399414,F,1
Male,74,Greater than 45,African-American,4,5,2,1,0,466.887451171875,41.084381103515625,1927.087890625,2452.909912109375,M,0
Male,67,25 - 45,Caucasian,4,5,1,3,3,-113.39877319335938,45.12712860107422,343.3963623046875,2131.5458984375,F,0
Male,60,25 - 45,Hispanic,4,5,4,1,4,209.0670166015625,44.05455780029297,340.78619384765625,1996.9151611328125,F,1
Male,57,25 - 45,African-American,4,9,0,0,34,120.99993896484375,18.670406341552734,873.8582763671875,65.68988037109375,F,1
Male,60,25 - 45,Hispanic,4,5,0,0,18,-80.60528564453125,126.91284942626953,439.417724609375,402.86993408203125,F,1
Male,60,25 - 45,Caucasian,4,5,1,0,0,50.0338134765625,48.036922454833984,341.70196533203125,508.6318054199219,F,0
Male,58,25 - 45,Caucasian,4,5,1,0,0,-216.55239868164062,85.54377746582031,377.001220703125,478.44189453125,F,1
Male,59,25 - 45,African-American,4,6,0,0,2,-33.304718017578125,51.25046157836914,310.657958984375,524.9588623046875,F,1
Male,63,25 - 45,Caucasian,4,5,2,0,32,-139.29495239257812,559.3203125,7150.0537109375,655.1717529296875,M,0
Male,95,Less than 25,Caucasian,4,5,12,6,0,208.1666259765625,10.291952133178711,-57.615570068359375,7603.99609375,M,0
Male,59,25 - 45,African-American,4,5,0,0,3,93.14047241210938,36.27582550048828,745.3743896484375,452.2359313964844,F,0
Female,57,25 - 45,African-American,4,9,0,0,8,613.65380859375,22.026992797851562,946.9609375,264.8861083984375,F,1
Male,61,25 - 45,African-American,4,5,1,0,2,-113.96466064453125,41.537567138671875,306.4500732421875,503.3371276855469,M,1
Male,59,25 - 45,Hispanic,4,5,1,0,0,418.6483154296875,28.74893569946289,317.45062255859375,481.1952819824219,F,0
Male,62,25 - 45,Hispanic,4,5,1,0,1,83.46163940429688,59.221229553222656,232.98822021484375,627.1730346679688,M,0
Male,58,25 - 45,African-American,4,5,0,0,5,-48.9154052734375,70.6069564819336,684.3670654296875,605.3992309570312,M,1
Female,59,25 - 45,African-American,4,5,0,0,17,509.00714111328125,100.35682678222656,1331.188232421875,440.56378173828125,F,1
Male,60,25 - 45,Caucasian,4,5,0,0,2,-144.72323608398438,39.886375427246094,230.19818115234375,269.3706359863281,M,0
Male,59,25 - 45,Caucasian,4,5,1,0,1,38.247589111328125,49.894386291503906,505.578857421875,581.5020141601562,F,0
Male,58,25 - 45,African-American,4,8,1,0,0,-67.6474609375,44.593467712402344,149.31936645507812,651.8294067382812,M,1
Male,66,25 - 45,Caucasian,4,5,1,0,2,61.118865966796875,54.43098831176758,260.987060546875,2620.0810546875,M,0
Male,59,25 - 45,African-American,4,6,0,0,4,-125.11990356445312,35.296974182128906,688.4412231445312,663.6674194335938,F,1
Male,61,25 - 45,Caucasian,4,5,0,0,5,-168.700927734375,33.48991775512695,134.69119262695312,338.8164367675781,F,0
Male,90,Less than 25,Hispanic,4,5,8,6,2,-5.86181640625,83.45048522949219,34.350494384765625,1431.906982421875,F,1
Male,57,25 - 45,Caucasian,4,6,0,0,0,-103.25076293945312,26.578079223632812,134.5849609375,230.43467712402344,F,1
Male,73,Greater than 45,African-American,4,5,2,0,2,58.428741455078125,26.21318244934082,-58.480194091796875,3463.468505859375,F,1
Female,57,25 - 45,African-American,4,9,0,0,22,-82.6129150390625,20.38036346435547,355.2535400390625,150.45228576660156,F,1
Female,95,Greater than 45,African-American,4,5,12,6,0,29.128509521484375,52.163719177246094,-139.70193481445312,7335.8828125,M,0
Male,57,25 - 45,African-American,4,7,0,0,0,-243.00814819335938,17.184904098510742,-100.33723449707031,247.20748901367188,M,1
Male,57,25 - 45,African-American,4,5,0,0,3,-100.66311645507812,28.77238655090332,248.64422607421875,290.8103942871094,F,1
Male,57,25 - 45,African-American,4,9,0,0,7,-165.82986450195312,17.275117874145508,80.16323852539062,163.7086944580078,F,1
Male,58,25 - 45,African-American,4,5,0,0,5,122.25933837890625,78.16002655029297,542.4617919921875,481.1524658203125,F,0
Male,58,25 - 45,Caucasian,4,5,0,0,1,-96.420166015625,49.439273834228516,212.30511474609375,382.6579895019531,F,1
Male,62,25 - 45,Other,4,5,2,0,1,147.10211181640625,43.92473602294922,327.50762939453125,838.9029541015625,M,0
Female,59,25 - 45,Caucasian,4,6,0,0,2,-110.588134765625,52.28863525390625,502.8116455078125,637.9835815429688,F,0
Male,58,25 - 45,Caucasian,4,5,0,0,0,-17.04425048828125,29.92205047607422,60.566375732421875,237.92300415039062,F,1
Female,59,25 - 45,African-American,4,6,0,0,35,-200.590576171875,601.6348266601562,7582.19921875,333.5083923339844,M,1
Male,57,25 - 45,African-American,4,9,0,0,4,-221.14097595214844,24.631967544555664,140.8311767578125,153.2630157470703,F,1
Male,58,25 - 45,Caucasian,4,5,0,0,0,-40.04949951171875,32.00191879272461,198.37200927734375,412.2718200683594,F,0
Male,58,25 - 45,African-American,4,5,0,0,4,37.69451904296875,43.2103271484375,453.03497314453125,348.02911376953125,F,0
Male,64,25 - 45,Asian,4,5,1,1,36,755.7713623046875,602.0,7603.0,59.42732620239258,M,0
Male,58,25 - 45,African-American,4,7,0,0,1,9.719329833984375,37.245296478271484,506.78240966796875,625.9212036132812,F,0
Male,61,25 - 45,Other,4,5,1,1,0,-141.64517211914062,54.457298278808594,895.6900634765625,2261.26904296875,M,0
Male,59,25 - 45,Caucasian,4,5,0,0,1,294.1920166015625,39.32421112060547,296.7347412109375,659.2452392578125,F,0
Male,58,25 - 45,African-American,4,5,0,0,5,-106.9388427734375,28.23716163635254,235.4468994140625,285.9009704589844,F,1
Male,58,25 - 45,African-American,4,5,0,0,10,-88.53158569335938,47.95939636230469,451.57281494140625,333.37628173828125,M,0
Male,58,25 - 45,African-American,4,6,0,0,16,-114.11538696289062,25.693126678466797,207.73611450195312,184.2089080810547,F,1
Male,60,25 - 45,Hispanic,4,5,1,0,2,-153.88265991210938,46.28178787231445,497.66796875,747.8401489257812,M,0
Male,61,25 - 45,Hispanic,4,5,1,0,2,-7.2923583984375,55.53678512573242,604.2730102539062,1207.7259521484375,M,0
Male,60,25 - 45,African-American,4,5,1,0,1,-1.104095458984375,71.82571411132812,247.00823974609375,694.932373046875,F,0
Male,58,25 - 45,African-American,4,7,0,0,3,-126.48513793945312,46.48093795776367,314.190185546875,326.787841796875,M,1
Male,62,25 - 45,Hispanic,4,5,1,0,2,-129.88116455078125,62.96422576904297,827.20849609375,1106.4022216796875,F,0
Male,60,25 - 45,African-American,4,5,0,0,1,49.187591552734375,33.57448959350586,496.24420166015625,907.179931640625,F,1
Male,59,25 - 45,Caucasian,4,6,0,0,3,-149.109130859375,42.361114501953125,186.0126953125,329.7161865234375,M,1
Female,64,25 - 45,African-American,4,5,2,0,0,185.661376953125,59.016075134277344,451.04852294921875,1909.26513671875,M,0
Male,68,Greater than 45,African-American,4,5,1,0,2,251.3660888671875,64.71434783935547,350.382080078125,705.193115234375,F,0
Male,61,25 - 45,Caucasian,4,5,1,0,1,-57.29058837890625,95.00022888183594,303.701904296875,815.5419311523438,F,0
Female,62,25 - 45,Hispanic,4,5,0,0,4,8.984375,46.86964797973633,645.6519165039062,487.3341064453125,F,0
Male,57,25 - 45,African-American,4,7,0,0,7,264.38787841796875,23.110721588134766,535.3026733398438,257.0809631347656,F,1
Female,70,Greater than 45,Other,4,5,2,0,6,13.9781494140625,76.58048248291016,122.4510498046875,908.208984375,M,0
Female,58,25 - 45,Caucasian,4,5,0,0,1,-138.78793334960938,26.894060134887695,143.78656005859375,316.880859375,M,1
Female,57,25 - 45,Caucasian,4,5,0,0,0,-154.35308837890625,38.0192985534668,133.92385864257812,280.22625732421875,M,1
Female,59,25 - 45,Caucasian,4,5,0,0,2,35.605499267578125,34.55199432373047,193.94598388671875,471.6148376464844,M,0
Male,60,25 - 45,Caucasian,4,5,1,0,3,308.3680419921875,64.60610961914062,583.6572265625,608.6531982421875,F,0
Male,59,25 - 45,African-American,4,5,1,0,6,-118.85723876953125,34.04755401611328,10.94610595703125,1291.9427490234375,M,0
Male,58,25 - 45,African-American,4,5,0,0,1,569.878662109375,70.92015075683594,1688.047607421875,517.7091674804688,F,0
Male,60,25 - 45,African-American,4,5,0,0,5,1.58404541015625,51.89784240722656,492.1824951171875,592.18701171875,F,1
Male,58,25 - 45,African-American,4,6,0,0,2,-141.18551635742188,26.443172454833984,199.745849609375,490.07843017578125,F,1
Male,58,25 - 45,African-American,4,9,1,0,17,-267.172119140625,49.21221160888672,321.08929443359375,191.68115234375,F,1
Male,59,25 - 45,African-American,4,5,0,0,1,-41.090240478515625,34.57323455810547,155.60110473632812,946.55029296875,F,0
Male,57,25 - 45,African-American,4,8,0,0,2,-55.988677978515625,22.52747917175293,189.7012939453125,270.27142333984375,F,1
Female,60,25 - 45,Caucasian,4,5,0,0,1,-27.17816162109375,31.092559814453125,119.5634765625,391.45751953125,F,1
Male,95,Greater than 45,Native American,4,5,12,6,2,407.01922607421875,134.44908142089844,-72.4024658203125,6445.11376953125,M,0
Male,58,25 - 45,African-American,4,6,0,0,4,349.86968994140625,50.44526290893555,818.1334228515625,336.6925964355469,F,0
Male,62,25 - 45,African-American,4,5,0,0,8,205.7823486328125,58.13121032714844,1169.0030517578125,1056.163330078125,F,1
Female,63,25 - 45,African-American,4,5,0,0,5,-28.98150634765625,35.300819396972656,306.24774169921875,618.4949951171875,F,0
Male,59,25 - 45,Caucasian,4,5,0,0,0,-91.52325439453125,40.97182846069336,219.01129150390625,366.1974182128906,F,1
Female,57,25 - 45,African-American,4,9,0,0,27,-194.3074188232422,25.63664436340332,552.2835693359375,149.59364318847656,F,1
Male,57,25 - 45,African-American,4,9,0,0,6,-175.70391845703125,47.446510314941406,487.92181396484375,270.191650390625,F,0
Female,58,25 - 45,Caucasian,4,5,0,0,1,-118.84918212890625,31.428436279296875,89.27413940429688,487.31915283203125,M,0
Male,58,25 - 45,African-American,4,5,0,0,2,-0.468414306640625,34.85879135131836,339.93316650390625,487.9405517578125,M,0
Male,93,Greater than 45,African-American,4,5,8,6,13,120.7890625,38.00601577758789,126.72329711914062,3347.111328125,M,0
Male,58,25 - 45,Caucasian,4,5,0,0,1,21.442962646484375,39.869354248046875,173.33847045898438,413.5718994140625,F,1
Male,59,25 - 45,Caucasian,4,5,0,0,1,-10.819305419921875,39.567893981933594,235.563720703125,500.9676208496094,F,0
Female,60,25 - 45,African-American,4,6,6,0,1,-51.838653564453125,82.42218017578125,-5.69488525390625,6619.748046875,M,1
Female,59,25 - 45,African-American,4,5,0,0,2,315.72601318359375,60.48748779296875,1572.1319580078125,2944.060791015625,F,0
Male,60,25 - 45,African-American,4,6,1,0,1,42.3770751953125,114.52437591552734,91.5067138671875,626.9051513671875,M,0
Male,58,25 - 45,Hispanic,4,6,0,0,3,-85.05657958984375,26.510456085205078,485.6212158203125,374.8634948730469,F,0
Male,57,25 - 45,African-American,4,6,0,0,5,-216.85971069335938,29.794906616210938,196.78903198242188,123.60567474365234,F,1
Female,59,25 - 45,African-American,4,6,0,0,2,-197.74383544921875,128.76129150390625,127.12911987304688,490.8113098144531,M,1
Male,60,25 - 45,African-American,4,5,1,0,5,-67.29278564453125,126.27420806884766,580.4053344726562,943.95849609375,M,0
Male,57,25 - 45,African-American,4,9,0,0,3,171.6195068359375,34.91739273071289,287.08587646484375,253.71139526367188,F,1
Male,62,25 - 45,Other,4,5,1,0,1,-124.66732788085938,38.16593933105469,646.26806640625,925.4085083007812,M,0
Male,58,25 - 45,African-American,4,5,0,0,7,-149.52008056640625,20.691852569580078,170.63201904296875,241.5660858154297,F,1
Female,62,25 - 45,Other,4,5,1,0,1,3.684326171875,125.36578369140625,334.76190185546875,585.9806518554688,M,0
Male,63,25 - 45,African-American,4,5,0,0,3,1016.600341796875,516.3961181640625,6917.244140625,641.2006225585938,F,0
Female,62,25 - 45,Caucasian,4,5,1,0,22,-27.200042724609375,599.8518676757812,7114.8056640625,620.1361083984375,M,0
Male,62,25 - 45,Caucasian,4,5,1,1,3,-24.7969970703125,54.85022735595703,221.2471923828125,867.7708129882812,F,0
Male,59,25 - 45,African-American,4,5,0,0,0,-65.70587158203125,22.54149627685547,233.8782958984375,392.9912414550781,M,1
Male,58,25 - 45,African-American,4,5,0,0,3,-64.3607177734375,38.36429977416992,397.3736572265625,237.7328643798828,F,1
Male,61,25 - 45,Caucasian,4,5,1,0,1,52.284271240234375,45.59052276611328,321.6806640625,412.3751525878906,M,0
Male,60,25 - 45,Caucasian,4,5,0,0,3,-20.083099365234375,158.1068572998047,358.17218017578125,426.4095458984375,F,1
Male,58,25 - 45,African-American,4,6,0,0,0,-149.53945922851562,26.778202056884766,358.07958984375,483.49365234375,M,0
Male,58,25 - 45,Caucasian,4,5,0,0,0,886.2100830078125,27.56149673461914,638.23681640625,235.39735412597656,F,0
Male,63,Greater than 45,African-American,4,5,1,0,4,183.01336669921875,112.76339721679688,930.056640625,1278.0694580078125,F,1
Male,58,25 - 45,African-American,4,8,0,0,18,-94.81033325195312,26.048749923706055,653.3331909179688,284.2314758300781,F,1
Female,95,Greater than 45,Asian,4,5,12,6,0,166.01361083984375,209.26084899902344,272.33929443359375,7604.0,M,0
Male,60,25 - 45,African-American,4,5,0,0,3,-79.4190673828125,45.12590408325195,353.9979248046875,459.615478515625,M,0
Female,77,Greater than 45,Asian,4,5,3,0,13,412.1922607421875,287.01361083984375,6713.78662109375,3953.010986328125,F,0
Male,59,25 - 45,African-American,4,9,1,0,0,-103.80657958984375,51.282989501953125,346.09197998046875,613.3224487304688,F,1
Male,60,25 - 45,Other,4,5,1,0,6,-98.55953979492188,58.21682357788086,225.03375244140625,702.6935424804688,M,0
Female,60,25 - 45,African-American,4,5,0,0,1,78.79791259765625,59.53165817260742,84.95620727539062,1078.736083984375,F,1
Male,95,Greater than 45,Asian,4,5,12,6,3,303.26055908203125,34.723487854003906,-104.64527893066406,7596.2978515625,M,0
Female,60,25 - 45,African-American,4,6,0,0,33,-35.49200439453125,45.949615478515625,521.6766967773438,250.21311950683594,F,1
Male,59,25 - 45,African-American,4,5,0,0,8,-46.6297607421875,69.86702728271484,412.18572998046875,522.125,F,0
Male,60,25 - 45,Caucasian,4,6,1,0,0,35.17041015625,56.05881881713867,171.50418090820312,615.9285278320312,F,1
Male,58,25 - 45,African-American,4,7,0,0,6,-91.2078857421875,39.04591751098633,479.12841796875,225.94515991210938,F,1
Male,60,25 - 45,African-American,4,5,0,0,2,172.30072021484375,81.72718048095703,454.7420654296875,530.0393676757812,M,0
Male,80,Less than 25,Caucasian,4,5,11,1,0,-82.92233276367188,44.965084075927734,223.1287841796875,6090.3916015625,M,1
Male,59,25 - 45,Hispanic,4,5,0,0,1,-54.2459716796875,38.6898078918457,648.5496215820312,652.8566284179688,F,1
Male,61,25 - 45,African-American,4,7,0,0,15,-15.246307373046875,77.78028869628906,355.4591064453125,512.9667358398438,F,1
Male,58,25 - 45,Caucasian,4,5,0,0,0,-198.5557403564453,17.55948829650879,26.28765869140625,233.37185668945312,M,1
Male,63,Greater than 45,African-American,4,5,0,0,13,191.03375244140625,60.610660552978516,645.3219604492188,443.81732177734375,F,1
Male,58,25 - 45,African-American,4,7,0,0,3,-133.26986694335938,23.90751075744629,235.45538330078125,307.3083190917969,F,0
Male,59,25 - 45,African-American,4,5,0,0,1,4.807403564453125,33.26032638549805,322.96807861328125,553.4112548828125,F,1
Male,64,Greater than 45,African-American,4,5,0,0,10,1.817840576171875,64.74639129638672,388.60211181640625,809.8037719726562,F,0
Male,57,25 - 45,African-American,4,9,0,0,13,-113.2147216796875,18.151716232299805,383.18310546875,150.9775848388672,F,1
Male,58,25 - 45,African-American,4,6,0,0,10,-104.34375,55.94350051879883,266.6121826171875,663.9738159179688,M,1
Male,58,25 - 45,African-American,4,7,1,0,14,-25.4739990234375,84.18421936035156,519.38623046875,527.9918823242188,F,0
Male,58,25 - 45,Caucasian,4,5,0,0,1,-112.30587768554688,50.28232192993164,421.390625,441.0614318847656,M,1
Male,58,25 - 45,African-American,4,8,0,0,3,-142.98406982421875,141.13516235351562,971.80224609375,982.9474487304688,M,1
Male,61,25 - 45,African-American,4,5,1,0,0,1005.5147705078125,193.7274932861328,2400.760498046875,628.9982299804688,M,0
Female,80,Greater than 45,African-American,4,5,1,1,2,49.3505859375,37.344852447509766,214.43310546875,1776.0556640625,M,0
Male,95,Less than 25,Hispanic,4,5,12,6,1,381.16766357421875,78.89733123779297,229.5789794921875,7603.99951171875,M,0
Female,60,25 - 45,Hispanic,4,6,0,0,5,-164.8727569580078,31.791950225830078,566.3346557617188,591.6361083984375,F,1
Male,61,25 - 45,African-American,4,5,0,0,5,23.0096435546875,56.64137649536133,423.567138671875,622.429931640625,F,0
Male,58,25 - 45,Caucasian,4,5,0,0,0,-234.1041717529297,11.682425498962402,-85.40689086914062,263.20166015625,F,1
Male,95,Greater than 45,Asian,4,5,12,6,1,565.7965698242188,84.99383544921875,347.21282958984375,7516.494140625,M,0
Male,57,25 - 45,Other,4,8,1,0,1,860.25732421875,107.76693725585938,779.95458984375,534.2642211914062,F,1
Male,60,25 - 45,Hispanic,4,5,1,0,3,-7.47509765625,72.98220825195312,475.20330810546875,711.7627563476562,M,0
Male,60,25 - 45,Caucasian,4,5,1,0,2,7.948516845703125,61.223140716552734,581.0772705078125,848.7848510742188,M,0
Female,58,25 - 45,Caucasian,4,6,1,0,5,220.35089111328125,40.0799560546875,309.697021484375,591.4652709960938,M,1
Male,61,25 - 45,Hispanic,4,5,1,0,30,-106.27926635742188,573.08251953125,7206.080078125,1221.2047119140625,M,0
Female,58,25 - 45,African-American,4,5,0,0,1,72.85800170898438,46.8507080078125,421.79010009765625,377.8029479980469,F,0
Male,63,25 - 45,Caucasian,4,5,1,0,23,-93.58880615234375,576.2122192382812,5960.5712890625,1511.4501953125,M,0
Male,58,25 - 45,Caucasian,4,5,0,0,6,-85.12982177734375,52.81694030761719,398.70458984375,558.1022338867188,M,1
Female,60,25 - 45,Hispanic,4,6,0,1,14,-117.4208984375,31.58828353881836,205.54617309570312,385.4693908691406,F,1
Male,58,25 - 45,Hispanic,4,5,0,0,0,-91.26229858398438,13.851284980773926,174.095458984375,532.436767578125,F,1
Male,58,25 - 45,African-American,4,9,0,0,10,-19.27093505859375,23.46016502380371,293.38275146484375,243.01168823242188,F,1
Male,60,25 - 45,African-American,4,5,0,0,6,-47.407623291015625,121.2655258178711,235.69915771484375,309.3519592285156,F,0
Male,58,25 - 45,Caucasian,4,5,1,0,3,-71.36700439453125,41.12395095825195,392.78839111328125,468.3250427246094,M,0
Male,92,Greater than 45,Asian,4,5,12,2,1,162.68682861328125,51.060997009277344,16.509979248046875,7602.19140625,M,0
Male,59,25 - 45,Hispanic,4,5,1,0,2,-25.41241455078125,44.390594482421875,339.0101318359375,601.0386962890625,F,0
Male,58,25 - 45,African-American,4,9,0,0,30,-255.9185333251953,35.20151138305664,161.36376953125,84.46463775634766,F,1
Male,58,25 - 45,Caucasian,4,6,0,0,1,174.12554931640625,56.37943649291992,668.5659790039062,559.77197265625,F,0
Female,62,25 - 45,Other,4,5,1,0,4,8.0211181640625,61.50798034667969,748.8441162109375,1541.4188232421875,F,0
Male,58,25 - 45,African-American,4,5,0,0,7,-105.38809204101562,30.132308959960938,313.409423828125,363.61444091796875,F,1
Female,59,25 - 45,Caucasian,4,8,1,0,3,-156.552001953125,56.09733200073242,105.46197509765625,351.5487060546875,M,1
Male,60,25 - 45,Caucasian,4,5,1,0,1,-4.902313232421875,53.09185791015625,422.4822998046875,614.4398803710938,F,0
Female,95,Greater than 45,Asian,4,5,12,6,5,185.9683837890625,178.3372344970703,575.760498046875,7603.98291015625,M,0
Male,57,25 - 45,African-American,4,9,0,0,0,826.26611328125,152.08322143554688,87.22128295898438,676.206787109375,F,1
Male,59,25 - 45,African-American,4,5,0,0,2,144.11810302734375,137.24221801757812,423.07818603515625,392.3938903808594,F,0
Male,90,Greater than 45,African-American,4,5,1,6,14,356.96441650390625,73.66389465332031,1089.5233154296875,369.6311340332031,M,1
Female,59,25 - 45,African-American,4,6,1,0,2,3.6439208984375,51.74138641357422,332.257080078125,714.6987915039062,F,1
Female,61,25 - 45,Caucasian,4,5,1,0,5,-24.7095947265625,64.31555938720703,242.24468994140625,704.119873046875,F,0
Male,57,25 - 45,African-American,4,7,0,0,3,-218.10400390625,31.86487579345703,212.25567626953125,316.6787109375,F,1
Female,58,25 - 45,African-American,4,9,0,0,8,-92.13418579101562,39.238006591796875,317.49017333984375,362.6810302734375,F,1
Male,59,25 - 45,African-American,4,5,0,0,1,24.16998291015625,38.041831970214844,261.1571044921875,753.2612915039062,F,0
Male,59,25 - 45,African-American,4,5,0,0,6,-25.589447021484375,36.57318878173828,561.4743041992188,585.6567993164062,F,0
Male,61,25 - 45,Hispanic,4,5,1,0,0,58.315338134765625,47.393856048583984,675.1583862304688,728.6795043945312,F,0
Male,59,25 - 45,African-American,4,5,0,0,1,55.506103515625,18.931631088256836,564.1531982421875,685.962890625,F,0
Male,65,25 - 45,Hispanic,4,5,0,0,1,204.4058837890625,90.44305419921875,443.41510009765625,1041.02294921875,M,0
Male,62,25 - 45,Caucasian,4,5,1,0,0,-173.23680114746094,29.996145248413086,45.810089111328125,718.6160888671875,M,0
Male,58,25 - 45,African-American,4,7,0,0,4,527.8426513671875,39.54827117919922,747.955322265625,570.0402221679688,F,1
Male,58,25 - 45,African-American,4,5,0,0,2,-242.2425079345703,22.953657150268555,145.52053833007812,199.23995971679688,F,0
Female,58,25 - 45,African-American,4,7,0,0,3,-61.709869384765625,36.0729866027832,159.46142578125,438.9989929199219,F,0
Female,63,25 - 45,African-American,4,5,0,0,9,-66.00460815429688,54.398136138916016,353.5777587890625,663.6925659179688,F,0
Male,57,25 - 45,Caucasian,4,5,0,0,1,-206.96627807617188,29.573974609375,169.38986206054688,255.54881286621094,F,1
Male,58,25 - 45,Caucasian,4,5,1,0,1,326.66229248046875,30.827743530273438,406.4136962890625,251.94808959960938,F,1
Female,62,25 - 45,African-American,4,5,0,0,9,1.374755859375,65.02044677734375,1024.738037109375,807.5203857421875,F,0
Male,61,25 - 45,African-American,4,5,1,0,3,807.7376708984375,68.77684783935547,1257.2293701171875,622.5223999023438,F,1
Male,60,25 - 45,Caucasian,4,5,1,0,5,20.4923095703125,76.30352020263672,710.2576904296875,711.542724609375,M,0
Male,60,25 - 45,African-American,4,5,0,0,31,-182.02310180664062,483.3559875488281,6541.79052734375,240.72262573242188,F,0
Male,59,25 - 45,African-American,4,5,0,0,2,11.38287353515625,44.26034164428711,354.52740478515625,583.6224975585938,F,0
Female,62,25 - 45,African-American,4,6,0,0,29,-55.629974365234375,86.34049987792969,369.6395263671875,268.4136047363281,F,0
Female,58,25 - 45,African-American,4,5,0,0,7,111.751953125,29.727516174316406,492.447265625,225.55787658691406,F,1
Female,62,25 - 45,African-American,4,5,3,1,31,-128.80789184570312,588.104736328125,7127.42626953125,1967.37158203125,M,0
Male,67,25 - 45,Hispanic,4,5,4,3,6,-159.80067443847656,271.18963623046875,4551.11376953125,4477.2392578125,M,0
