sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,22,25 - 45,African-American,0,5,0,0,7,-1.0020064000452922,0.3736640818613277,0.008974476718088722,0.9930469975190186,F,1
Female,63,Greater than 45,Caucasian,0,1,0,0,1,0.04799539177482448,0.8104299663994833,0.02399675583111946,0.08744702317735831,M,1
Female,52,Greater than 45,African-American,0,1,0,0,1,126.78550190756977,16.834630508976602,159.49538638515224,97.15215060828035,M,1
Male,24,Less than 25,Hispanic,0,2,0,0,0,-0.9997045700590244,-0.16402832786652188,0.004662288545405235,1.0109144629855837,M,0
Male,38,25 - 45,African-American,0,7,0,0,6,-1.003349551462428,0.2776507872560998,0.013143243367187724,0.9922130131153082,F,0
Male,23,25 - 45,African-American,0,5,0,0,6,-0.9955337558914361,-0.05453814595961415,0.00556916825511658,0.9907100634114285,F,1
Male,23,25 - 45,African-American,0,5,0,0,1,-1.0313404548735392,0.1676303993220718,0.005955053757387543,1.0194832980084083,F,1
Male,22,Less than 25,African-American,0,5,0,0,0,-0.09596125091589947,1.187348144532503,0.021305130267480654,0.16516679361584496,M,0
Female,21,Less than 25,Caucasian,0,3,0,0,0,-0.9927009844458607,0.706496040545539,0.002477501008213867,0.9988411591126933,F,0
Male,21,Less than 25,Hispanic,0,3,0,0,0,-0.7952241930584989,-0.023420410315447615,0.002443497719195664,0.7908764628657821,F,0
Male,22,Less than 25,African-American,0,3,0,0,0,-1.0010649342955227,0.8648050468177833,0.0012423970819127328,1.01597240515021,F,1
Male,20,Less than 25,African-American,0,5,0,0,0,-1.0012775111633159,14.796322167891443,0.0014117326482337433,1.000910877470466,F,1
Male,39,25 - 45,African-American,0,5,0,0,6,-0.9984141310870192,68.9979991099675,0.0119630670491183,0.9877382508380745,F,0
Male,31,25 - 45,African-American,0,1,0,0,2,0.08636413038767299,1.2790404927202246,0.029076080967761417,0.06611829446612039,F,1
Male,23,Less than 25,African-American,0,6,0,0,1,-0.9972375637682332,24.59657196876426,0.0012089222361189866,1.0021052704417743,F,1
Male,48,Greater than 45,Other,0,1,0,0,0,-0.9892077254822681,17.84210851949559,0.0053993347326802416,0.9904233585236183,M,0
Male,52,Greater than 45,Caucasian,0,1,0,0,0,-0.9982556889715212,16.7472368951043,0.004270122698659298,1.0060571337826805,M,0
Male,34,25 - 45,Hispanic,0,1,0,0,1,-0.9829832449020035,1.8839199109008207,0.0017460542866439,0.9964081841678128,M,0
Male,21,Less than 25,African-American,0,4,0,0,0,-27.3864191631806,3.240390650113932,-0.0014755795063597088,26.46236726701096,F,0
Male,30,25 - 45,African-American,0,7,0,0,2,-0.9718811795999217,17.925828384783266,0.002651521426966841,0.971495267603003,M,1
Male,22,25 - 45,Other,0,5,0,0,2,-1.1867461767878944,1.709256894835009,0.013651514287762942,1.1779940511710536,F,0
Female,20,Less than 25,Other,0,9,0,1,0,-0.8296532932147336,1.2770823940086786,0.007399492337151217,0.8224540899116424,F,0
Male,53,Greater than 45,Caucasian,0,5,0,0,25,-0.9995396840212694,71.56747174496927,0.009148995092957024,0.9862397200344213,F,0
Male,23,Less than 25,African-American,0,1,0,0,0,-0.6815700802685853,0.6807433144589361,0.0025470827535538365,0.6781065250012134,F,0
Male,47,Greater than 45,African-American,0,1,0,0,2,-30.415241222326543,14.260913410101102,-0.0026758468293271997,31.707213871773853,M,0
Male,41,25 - 45,Caucasian,0,1,0,0,0,-0.03368010371385788,0.8725239300787775,0.017292549078310085,0.13251786423561862,M,1
Female,25,25 - 45,Hispanic,0,5,0,0,3,-31.408174541584216,0.7513021850270754,0.0011323894299037907,31.704196743712956,M,0
Male,37,Greater than 45,African-American,0,4,0,0,3,-0.9743981408015441,3.3430383509253563,0.005358512493592954,0.9758182738630686,F,0
Male,24,Less than 25,African-American,0,2,0,0,0,-0.9911581149787694,0.6320352152032697,0.004585958986584079,1.0027032651391745,M,0
Male,32,25 - 45,African-American,0,4,0,0,7,-0.9940346296263334,3.9915228431509533,0.0019808253514670138,0.9923331024760851,F,0
Male,23,Less than 25,African-American,0,6,0,0,1,-1.0063842034453832,0.09563791991629972,0.0015096165931898498,1.0067529189975186,F,1
Male,35,25 - 45,African-American,0,1,0,0,0,-0.9878313820601728,1.4800277427917212,0.0043869289759979335,0.9988962165660922,M,0
Male,42,25 - 45,African-American,0,10,0,0,7,-0.9960962348351237,45.542804484037276,-3.309210157856346e-05,1.0072779635270195,M,1
Female,52,Greater than 45,African-American,0,1,0,0,1,-25.681437326894745,19.058332468347277,153.07810073875282,26.047333783237345,M,0
Male,54,Greater than 45,African-American,0,1,0,0,1,-0.8638372485717674,1.4914433422862778,0.002774669022998638,0.8669150046033217,M,0
Male,25,25 - 45,Caucasian,0,7,0,0,0,-31.19463268819467,170.76065969696953,0.004843930741433661,29.980322087071123,F,1
Male,21,Less than 25,African-American,0,3,0,0,0,-0.7889274578229255,0.2670086704051134,0.004928014188336383,0.7691820893178918,F,1
Male,25,25 - 45,African-American,0,5,0,0,0,-0.9920150985856138,1.0915835085585401,0.004966011288646904,0.9786825321929065,F,1
Male,52,25 - 45,African-American,0,2,0,0,2,-0.5751501772959501,0.9881835716556547,0.0053148346286197995,0.5633455660713433,F,0
Male,34,25 - 45,African-American,0,1,0,0,0,-0.9897140523196205,-0.052110535073163544,0.00459424131789006,1.0008550026482392,M,0
Male,22,Less than 25,Caucasian,0,7,0,0,1,-1.0355306588612525,8.13040075759077,0.002680941487250066,1.028877381805594,F,1
Male,41,25 - 45,African-American,0,9,0,0,6,-0.9862372369684542,627.0142896202465,0.0005184197020726977,1.0000727679084518,M,1
Female,31,25 - 45,African-American,0,5,0,0,0,-1.0031444054239043,1.5921852082803007,0.0036039590400459565,1.0194115100368113,F,1
Male,51,Greater than 45,African-American,0,2,0,0,2,-24.713929558375682,13.681397348107769,-0.002387997707557876,25.770247677907975,M,0
Male,30,25 - 45,African-American,0,6,0,0,2,-0.979888536724679,18.378269713886645,0.002078140203719908,0.980954747292123,M,1
Male,42,Greater than 45,African-American,0,7,0,0,0,-0.9986131089567156,0.13702979057367903,0.0003339828543766077,1.0125382044765767,M,0
Female,34,25 - 45,African-American,0,7,0,0,3,-0.9987728282459942,0.3946407292398924,0.0039031087169223433,0.9984742626800233,M,1
Male,31,25 - 45,Caucasian,0,1,0,0,0,-1.0033555309578557,0.7975224780566563,0.004340405647508608,1.0011270076685332,F,0
Male,23,Less than 25,African-American,2,9,0,0,11,159.5073774359565,0.5308661085243163,161.60958214137088,71.62757685694267,M,1
Male,38,25 - 45,Caucasian,0,5,0,0,3,-0.9841613506346616,17.413437966272486,0.0008302825034445238,0.9869147772866367,F,1
Male,46,Greater than 45,Caucasian,0,1,0,0,2,-0.991512342029512,-0.06605780569627029,0.0011496959455039035,1.0076166735065115,M,0
Male,23,25 - 45,African-American,0,5,0,0,6,-1.0103491749342037,0.579594139731745,0.01129745215846878,1.001348731734517,F,1
Male,30,25 - 45,African-American,0,5,0,0,2,-0.3765005122344295,1.2168435905491468,0.01588913598502771,0.3766720634265215,F,1
Male,25,Less than 25,Hispanic,0,2,0,0,0,-0.9957565936894901,0.6355420513287852,0.004621435819208847,1.0099352679010232,M,0
Male,55,Greater than 45,African-American,0,1,0,0,0,-1.0084429640398438,1.0641858311013244,-0.0005960365711429882,1.0208146896581227,F,0
Female,30,25 - 45,African-American,0,9,0,0,5,-0.9598987642161441,0.11642366687137035,0.02908397712901878,0.9335024063680646,F,0
Male,25,25 - 45,African-American,0,3,0,0,1,-1.0171381372988575,-0.00031727040925122463,0.0035707077663856,1.009551232265741,F,1
Male,33,25 - 45,African-American,0,3,0,0,1,-1.0153044640699054,-0.08887812132061323,0.0035183309129487306,1.011080695370979,M,1
Male,21,Less than 25,African-American,0,3,0,0,0,-0.991517668424711,0.041207062253553195,0.0017167663371667752,0.9966233565117848,F,0
Male,22,Less than 25,African-American,0,3,0,0,0,-0.9975769727004522,1.5065803842554093,0.004431724701638148,1.0034333926161767,F,0
Male,39,25 - 45,Caucasian,0,1,0,0,3,-0.8262858503818775,0.7584383667328535,5.2861221349065346e-05,0.8365590118992405,F,1
Male,23,Less than 25,African-American,0,8,0,0,6,-1.0001227283654939,5.011443799629056,0.002158880230991145,1.0058820891396083,F,1
Female,61,Greater than 45,African-American,0,1,0,0,1,-30.237681015665977,0.36287098219118474,0.0016772652061405602,29.61978835843054,M,0
Male,53,Greater than 45,Caucasian,0,1,0,0,5,-0.9803327319602684,5.526210348406037,0.005721735911431602,0.9814759093196909,F,1
Male,20,Less than 25,Other,0,9,0,1,0,-0.9765550260770417,0.9822855994292365,0.005761338666154817,0.9862810737885631,M,0
Male,46,Greater than 45,African-American,0,1,0,0,3,-0.975454552191576,-0.1580915478525684,0.0031647414215862646,0.9803352647345178,M,0
Male,32,25 - 45,Caucasian,0,1,0,0,0,-1.0019744852141133,4.1992051237546875,0.0019744535456647505,1.0033047208827057,F,1
Male,46,Greater than 45,African-American,0,1,0,0,2,-0.974982317186165,1.4722068995870918,0.0022944970546455723,0.9836646506273475,F,0
Male,30,25 - 45,Caucasian,0,1,0,0,0,-0.990874248592672,0.996114728263721,0.0030387686867776875,1.0099159320196858,M,1
Male,32,25 - 45,Caucasian,0,1,0,0,0,-0.9965354374822977,3.675147859001518,0.0011707625378932496,0.9954416838428624,F,1
Male,31,25 - 45,African-American,0,1,0,0,0,-1.0043985320231903,-0.07403058640117643,0.000968094398954289,1.0048691009625652,F,0
Male,51,Greater than 45,African-American,0,1,0,0,1,-0.9850815253169736,1.3645876062714013,0.0009171809267543019,0.995014289345532,F,0
Male,25,25 - 45,African-American,0,4,0,0,6,-1.0046890019782673,4.671779101048738,0.0045726767693854,0.9975963830159714,F,1
Female,24,Less than 25,Caucasian,0,4,0,0,0,-0.9987701287650487,1.9370209932312679,0.00041658259530302777,1.0043644523396005,M,0
Male,34,25 - 45,African-American,0,1,0,0,0,-0.9838394883285888,2.0607990282509068,0.002907135512045883,0.9970856296695726,M,0
Male,31,25 - 45,Hispanic,0,3,0,0,0,-0.9794314681579137,37.44534772812993,0.0026736652305444364,0.9919376619913745,M,1
Male,24,25 - 45,African-American,0,7,0,0,6,-1.007626661320582,0.9346719764435298,0.009649725535214412,0.9999509927244671,F,1
Male,53,Greater than 45,African-American,0,1,0,0,0,-0.8000769563432886,0.999671726915345,-0.0019357824182511252,0.7974074313723504,F,0
Male,20,Less than 25,African-American,0,5,0,0,0,-1.0094309740659166,0.9646888692880163,0.001864384919437606,1.0071301985685819,M,1
Female,22,Less than 25,African-American,0,4,0,0,0,-0.9962954304048964,1.5302710826570207,0.0012325294209334647,1.0031858575751709,F,0
Female,24,25 - 45,African-American,0,5,0,0,5,-1.028669449097959,0.505082644689022,0.02165408571825965,1.012651639944238,F,0
Male,30,25 - 45,African-American,0,1,0,0,11,0.1257054948878722,0.5186845176496045,0.036647889871389325,0.048967495433671404,M,1
Female,42,25 - 45,Caucasian,0,1,0,0,2,-0.5484785363469403,0.6196558830181621,0.006163890454734755,0.5494689422216699,M,0
Male,22,Less than 25,African-American,0,7,0,0,12,139.02138486607583,0.6525240503632073,0.010584033480747657,77.17658248656453,M,1
Male,63,Greater than 45,African-American,0,1,0,0,1,-0.9632472671423661,2.099267522116126,0.001614400787172704,0.9798536748524744,M,0
Male,38,25 - 45,Caucasian,0,2,0,0,2,-31.007432157552195,-0.17113583333815263,-0.0015833920865133133,30.311430411994383,F,0
Male,25,25 - 45,African-American,0,5,0,0,5,-1.0222475290618704,0.865761637300204,0.009015248145327504,1.0159123413127396,F,0
Male,41,25 - 45,African-American,0,7,0,0,0,204.1869239739552,0.4553490329408148,0.01411206272022418,34.81057656024515,M,1
Male,23,Less than 25,African-American,0,9,0,0,1,-1.0051670132923682,0.002571880757418654,0.0029844000088795064,1.0044249887184244,F,1
Male,23,25 - 45,African-American,0,9,0,0,5,-1.002952989003523,0.09596064986897668,0.02005541285355006,0.9857729768908553,F,0
Male,50,Greater than 45,Caucasian,0,5,0,0,19,-1.0056716565824642,0.3388455606553241,0.014424535263778057,0.9960989633230687,F,0
Male,36,25 - 45,Hispanic,0,2,0,0,0,-0.9868373925386723,0.8116334612866106,0.0006106940189540833,1.0093926243989444,M,0
Male,50,Greater than 45,Caucasian,0,5,0,0,0,-0.9911907845035459,0.8045247147295237,0.0042016994634652,1.0099919217779143,M,0
Male,51,Greater than 45,Caucasian,0,1,0,0,0,-0.9955064417885354,0.9672695632920878,-0.00023570942866901756,1.0049439285244912,F,0
Male,31,25 - 45,Caucasian,0,1,0,0,0,-0.9971928771992474,0.1015482552632242,0.00020871132307737073,0.9992446328004166,F,0
Female,23,Less than 25,African-American,0,6,0,0,0,-1.0055076848850295,0.2713610377649876,0.0007084458531041171,1.0195971421604837,M,1
Male,35,25 - 45,African-American,0,3,0,0,0,-0.9865050225755856,0.02620062066166229,0.0032175755816596374,1.0016103280736421,M,0
Male,35,25 - 45,African-American,0,0,0,0,0,-0.9888520616110221,2.0237209319691183,0.004109181249710991,1.0031149636007295,M,0
Male,38,25 - 45,Caucasian,0,2,0,0,3,-0.8835237068207262,0.32225122182326527,0.00021180068346635106,0.8821540110728576,F,1
Male,54,25 - 45,Native American,0,1,0,0,0,-0.9989003714640023,0.013555916958929548,0.0015151855717857876,1.0007000729411686,F,0
Male,34,25 - 45,Hispanic,0,5,0,0,3,-0.9805679206093152,0.5372867880559935,0.004028390410591262,0.9874052368976027,M,0
Male,53,25 - 45,Caucasian,0,1,0,0,0,-0.18970563225864778,1.2100759038222444,0.010431394687844722,0.23510582583835782,F,0
Male,31,25 - 45,African-American,1,7,0,0,11,110.06889685144174,18.46091624893078,162.8377228251735,760.1630230007867,M,1
Male,26,25 - 45,African-American,0,4,0,0,6,-1.013302029741841,5.276042982472054,0.004851918364018326,1.006145805529131,F,1
Male,33,25 - 45,African-American,0,9,0,0,0,-0.9858629815106962,1.9936382615954513,0.0025360260953195823,0.9966451317282183,M,0
Male,31,25 - 45,Caucasian,0,3,0,0,0,-0.9907653114745143,14.031046845303447,0.001736786205476959,1.0024600723700674,F,1
Male,21,25 - 45,Caucasian,0,5,0,0,0,-22.80685561159207,4.090821940675335,0.009999788684290786,21.335264147084768,F,0
Male,23,Less than 25,African-American,0,9,0,0,11,-0.976239607693226,0.8832174087740295,0.003273366991315918,0.983948437253014,M,1
Male,21,Less than 25,African-American,0,1,0,1,0,-0.17307793264775462,0.3877457835196699,0.011628897846253664,0.22344881812668016,F,0
Male,24,25 - 45,African-American,0,7,0,0,6,-1.0116343600777022,0.5417073867738648,0.010919432330346063,1.0019030993707227,F,1
Male,40,25 - 45,Caucasian,0,1,0,0,0,-0.9902677652069043,0.3356894564730919,0.001689500699260077,0.9936810075304028,F,0
Male,50,Greater than 45,Caucasian,0,1,0,0,0,-0.22990376140966973,0.5777210180817199,0.004773403895711542,-1.6454097442041906,M,0
Male,30,25 - 45,African-American,0,6,0,0,1,-0.9948264338303473,7.313309242976139,0.0005297304195494568,1.0002818227576016,M,1
Male,55,Greater than 45,Caucasian,0,3,0,0,2,-0.9854223275296805,25.76419158503022,0.0016331300345308886,0.997421810914253,M,1
Male,32,25 - 45,African-American,0,4,0,0,2,-0.9921119460928701,3.8059755275459537,0.0015537924142783321,0.9898725157904835,M,0
Male,32,25 - 45,African-American,0,7,0,0,1,-1.0078297900050657,-0.24305501710092292,0.004872761384274241,1.0000745303599872,M,1
Male,50,Greater than 45,Caucasian,0,5,0,0,20,-1.0064760873909009,73.75359255570183,0.011769768615043294,1.0001136746640158,F,0
Male,40,25 - 45,African-American,0,1,0,0,2,-0.2119789624603834,1.0408493193953,0.014280808869102546,0.2518853861662379,F,1
Male,52,Greater than 45,Caucasian,0,1,0,0,0,-0.9939633546213678,6.746595126040514,0.004673721211318413,0.9997343005853305,M,1
Male,24,25 - 45,African-American,0,5,0,0,5,-0.9995229356287362,75.96838260924372,0.01623586587684228,0.9826437505754769,F,1
Female,35,25 - 45,African-American,0,3,0,0,8,-32.78835392958117,19.358630138905163,0.0007213215755147717,33.03161355097261,M,0
Female,31,25 - 45,Hispanic,0,3,0,0,0,-0.9899501117689723,42.51628275215937,0.0027690492325542215,1.002778820670213,M,1
Male,50,Greater than 45,Caucasian,0,7,0,0,7,-0.99602530815028,69.29042636132984,0.0073114557284349735,0.9916443159818367,F,1
Male,34,25 - 45,African-American,0,9,0,0,0,-0.980938373572408,2.1490504192771622,0.0011402449416823557,0.9971629221093707,M,1
Male,34,25 - 45,African-American,0,1,0,0,0,-0.9958691010888984,0.7005429712849724,0.002279182363506771,1.0089315389802347,M,0
Male,22,Less than 25,African-American,0,6,0,0,0,-0.9990166233047222,1.060241184180851,-0.0010686274116994132,1.0056098797771071,F,0
Female,24,Less than 25,African-American,0,3,0,0,0,-0.9978105068289194,0.4384083835324106,0.0037293118703027733,1.0094118325664025,F,0
Male,46,Greater than 45,African-American,0,3,0,0,2,-0.9718355351506004,7.810532613892535,0.0038445734674469184,0.9754408027211862,M,0
Male,53,25 - 45,Caucasian,0,1,0,0,0,-0.9874988234236867,-0.1811404141370826,0.004712947958362704,0.9875677655804961,F,1
Male,22,Less than 25,African-American,0,4,0,0,0,-1.009646061741256,0.7841058039948824,0.00047995513275594925,1.025640511846984,M,1
Male,24,25 - 45,Other,0,7,0,0,0,-19.23288089727344,162.3523247106008,0.009314804316991929,19.58450258969431,F,1
Male,50,Greater than 45,Caucasian,0,9,0,0,19,-1.0210018492255428,0.42616820208732625,0.02269599283418279,1.0034731371754384,F,1
Male,22,Less than 25,African-American,0,5,0,0,0,-1.0045575836989018,0.8338438550102985,-0.000708777900601365,1.0127411929164563,M,0
Male,31,25 - 45,Caucasian,0,1,0,0,3,-0.08984149858565171,1.08799476675967,0.0191342753391488,0.1648341755883992,F,1
Male,47,Greater than 45,Caucasian,0,1,0,0,2,-0.42314673022665156,1.7091694460444002,0.013347832194000084,0.4312959537476262,F,1
Male,24,25 - 45,African-American,0,3,0,0,1,-1.0110611702902628,1.449361762253624,0.001101505988383683,1.0126131086668306,F,1
Male,48,Greater than 45,African-American,0,1,0,0,8,-0.975887630209938,38.076211662378356,0.002652070194930689,0.9801796453724987,M,0
Male,39,25 - 45,Caucasian,0,9,0,0,5,-1.0091712723882835,0.25636368951076643,0.01958044401848369,0.9951012241832229,F,0
Male,25,25 - 45,African-American,0,6,0,0,5,-1.0148811680416365,0.8522090318521798,0.005249124746135758,1.0083988443893592,F,1
Male,41,Less than 25,African-American,0,7,0,0,0,-0.7045866675573302,74.74693769138727,0.008761514098643064,0.6976107970886316,M,0
Male,41,Less than 25,African-American,0,7,0,0,0,-0.9971654034496241,0.22936626211318634,-0.0009576340098295388,1.0208169757365635,F,0
Male,51,Greater than 45,African-American,0,3,0,0,7,-0.99713170347782,75.44737254178972,0.007003129431718935,0.9926367294529126,F,0
Male,41,25 - 45,African-American,0,1,0,0,0,-0.111080085811612,21.280052093687246,0.020293883020944203,0.1811731741179854,M,1
Female,35,25 - 45,African-American,0,10,0,0,0,-0.9938710352756974,0.03728890773416493,0.0026627711702253976,1.0046601738272947,M,1
Male,30,25 - 45,African-American,0,8,0,0,2,-0.9830243466764004,4.959502183787073,0.004896449868046326,0.9883286082454881,M,0
Male,39,25 - 45,African-American,0,1,0,0,1,225.32660877617926,16.80691189893047,164.2262942569552,26.94979787212108,M,1
Male,22,25 - 45,African-American,0,5,0,0,1,-1.0347401753710346,11.542894085840814,0.005490897683682591,1.0238795673353778,F,1
Male,26,25 - 45,African-American,0,5,0,0,2,-1.036588768311879,0.7079775027743209,0.0025083946121036704,1.020434447125058,F,1
Female,33,25 - 45,Hispanic,0,5,0,0,3,-30.56336328266441,13.94936299118779,0.0013237671761053837,31.020769297585247,M,0
Male,24,Less than 25,Caucasian,0,5,0,0,0,4.027873961952569,0.17048799858505165,0.01155978356991992,0.29390943383256274,M,1
Male,43,25 - 45,African-American,0,1,0,0,0,-0.37795355865005836,0.7679300689669946,0.010992621716929746,0.38637877802903065,M,0
Male,26,Less than 25,Hispanic,0,1,0,0,0,-0.9934377976106128,2.8340157877258196,0.005249907248602706,1.0044759465562954,M,0
Male,35,25 - 45,Hispanic,0,3,0,0,0,-0.9849831684225219,0.06668874243662293,0.0043560963463263325,1.0005859605899465,M,0
Male,49,Greater than 45,Caucasian,0,1,0,0,0,-0.9567059313577825,9.346857006229275,0.002948862202036523,0.9564565815505852,M,1
Female,29,25 - 45,African-American,0,1,0,0,0,-0.9904319255777385,0.8461152783950405,0.0038076434159549505,1.009389010096158,M,0
Male,23,25 - 45,African-American,1,9,0,0,11,200.54074301730597,13.085746468892289,165.86625124495652,37.62707333508288,M,1
Female,31,25 - 45,Caucasian,0,1,0,0,0,-0.9928138691920678,0.438606718535128,0.0025196037058834164,0.9976414404726152,F,0
Male,23,25 - 45,African-American,0,7,0,0,6,-1.0115541013162563,0.5338534593933534,0.005693525173142741,1.0083094574451843,F,1
Female,42,Greater than 45,African-American,0,7,0,0,0,-0.9930199585975886,0.2269870296925009,0.001140204292203545,1.0054082067901853,M,0
Male,67,Greater than 45,African-American,0,0,0,0,0,-0.9866014346826893,1.2470448800519964,0.0030623453844830784,1.0017529972482926,M,0
Male,51,Greater than 45,Caucasian,0,7,0,0,8,-0.9976587263357549,62.0025044925478,0.006635881715478853,0.9986435857412994,F,1
Male,38,25 - 45,Caucasian,0,3,0,0,0,-0.9851163863558511,0.09514363376632634,0.00019543926824841518,0.9961564728829515,F,0
Male,35,25 - 45,African-American,0,3,0,0,0,-0.9878541825148259,-0.010009909152162266,0.0033105307773109716,1.0056943114227623,M,0
Female,23,Less than 25,African-American,0,6,0,0,0,-1.0054264827565866,0.7283276764683093,0.0018856852463300655,1.0145558028001762,M,0
Male,29,25 - 45,Caucasian,0,3,0,0,0,-0.9783117495857071,11.825781336457919,0.002454178369751009,0.9883638955903596,M,0
Male,46,Greater than 45,Other,0,1,0,0,0,-0.9886986991639701,1.2611215099668875,0.006320584033148224,1.005168309039166,F,0
Male,30,25 - 45,Hispanic,0,1,0,0,0,-0.9963273016960601,36.156249406965905,0.006315980479673855,1.018125891041465,M,1
Male,23,25 - 45,African-American,0,5,0,0,6,-1.0119026246250011,68.1150348123661,0.010992398144796342,1.0037421792337309,F,1
Male,54,25 - 45,Caucasian,0,5,0,0,0,-4.651057423592796,21.34780008642136,0.010300909860889093,3.751723068513158,M,0
Female,35,25 - 45,Hispanic,0,0,0,0,0,-0.9846916389937403,0.07965254830377588,0.003787156078638554,1.000637224941128,M,0
Female,37,25 - 45,Caucasian,0,5,0,0,0,-4.560170249522008,0.5552513902093661,0.007447702619010829,2.208798892908675,F,1
Female,21,Less than 25,African-American,0,3,0,0,0,-0.9863034177916356,0.9165572840605558,0.0009512655147300986,0.9923013655770603,M,0
Male,40,25 - 45,African-American,0,0,0,0,0,-0.9962488280752396,1.0608842573834045,0.0010293430011397708,1.0033382074618782,F,0
Male,23,25 - 45,Other,0,1,0,0,0,-26.082429655495325,0.8565726883163001,0.005604370703759437,23.991485930021902,F,0
Male,20,Less than 25,African-American,0,1,0,1,0,-0.9830044779161076,0.3068346253551169,0.001326287443791152,0.9941282359932001,F,0
Male,26,25 - 45,African-American,0,5,0,0,2,-1.028411895394412,1.1163323755137595,0.0034504259586093655,1.0147542701687258,F,1
Male,32,25 - 45,African-American,0,9,0,0,0,-0.985644280014091,614.3442391166843,0.001957949857270991,0.9976444162060045,M,1
Male,35,Less than 25,African-American,0,3,0,0,0,-0.9899896025628049,-0.24860791983645192,0.003488677118162392,1.0056651160299372,F,0
Male,54,Greater than 45,African-American,0,1,0,0,0,-1.006306020091331,1.065755899671573,-0.0013433264270761858,1.017482647316602,F,0
Male,32,25 - 45,Caucasian,0,8,0,0,14,-1.004204430635202,2.037374685881826,0.00028595549517160257,1.0105890863350986,M,1
Male,23,Less than 25,African-American,0,7,0,0,5,-31.559619516435248,0.12327808637804122,-0.0035162849659360618,31.797660472612215,F,1
Male,38,25 - 45,African-American,0,9,0,0,8,-0.9632536965512848,44.26490502150463,0.0023600748263234994,0.968722669524393,F,1
Male,22,25 - 45,African-American,0,8,0,0,1,-0.995373325448575,-0.09424169939570248,0.0011157942801827414,0.9986573022119443,F,1
Male,40,25 - 45,Caucasian,0,7,0,0,0,0.13996862335052096,1.2105931023191023,0.03368830294348524,0.04263896619730123,F,1
Male,24,25 - 45,African-American,0,5,0,0,7,-1.0115596744382085,0.26092066890172333,0.00679710771077878,1.0059663547572204,F,1
Male,41,25 - 45,Caucasian,0,3,0,0,0,-0.6311331306719075,0.3352251473102922,0.0017988579596081855,0.625327385039361,F,1
Female,48,Greater than 45,Other,0,1,0,0,0,-0.9959592869738213,1.3286627647827909,0.005245517104892045,1.0168158403809942,M,0
Male,21,Less than 25,African-American,0,4,0,0,4,-30.98270181916127,0.23371488234966387,-0.0030957457829860757,29.73504377103997,M,1
Male,40,25 - 45,African-American,0,3,0,0,0,-0.8105819973279158,0.16339204475497515,-0.0010656498373771417,0.8083207867072,F,1
