sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,25,25 - 45,Caucasian,0,1,0,0,1,-169.33250427246094,36.66471862792969,34.685638427734375,361.6970520019531,F,0
Male,20,25 - 45,African-American,0,5,0,0,0,-295.694580078125,32.37656021118164,28.24700927734375,334.2308654785156,F,1
Male,30,25 - 45,Caucasian,0,1,0,0,2,103.2364501953125,30.997413635253906,86.56558227539062,340.11541748046875,F,0
Male,24,25 - 45,Caucasian,0,3,0,0,1,9.890411376953125,38.47570037841797,28.8433837890625,419.9903869628906,F,1
Male,50,25 - 45,Caucasian,0,2,0,0,2,68.98895263671875,36.993377685546875,126.994384765625,393.89727783203125,F,0
Male,20,25 - 45,African-American,0,8,0,0,1,-27.005645751953125,46.680870056152344,134.71591186523438,479.831298828125,F,1
Male,61,25 - 45,Caucasian,0,2,0,0,3,-18.614044189453125,34.702571868896484,98.16531372070312,349.4617919921875,M,0
Male,20,25 - 45,African-American,0,4,0,0,1,-203.5565643310547,38.17013168334961,109.67626953125,386.8503723144531,F,1
Male,20,25 - 45,African-American,0,7,0,0,1,11.686920166015625,38.79882049560547,178.48239135742188,495.0171203613281,F,0
Male,95,Less than 25,African-American,9,9,12,6,37,996.160400390625,743.6866455078125,7556.60205078125,7554.5078125,F,0
Male,42,25 - 45,Hispanic,0,3,0,0,7,-234.858642578125,35.73899841308594,102.37255859375,371.9739074707031,M,1
Male,22,25 - 45,African-American,0,1,0,0,0,-213.7659912109375,47.464900970458984,198.7742919921875,473.9981689453125,F,0
Male,20,25 - 45,African-American,0,5,0,0,1,-107.8238525390625,39.94597625732422,102.78732299804688,404.3232116699219,F,1
Male,41,Less than 25,African-American,0,8,0,0,6,-158.97134399414062,47.13689041137695,265.254150390625,469.115478515625,F,0
Male,67,25 - 45,Hispanic,0,2,0,0,4,10.98651123046875,40.117034912109375,166.38711547851562,425.07861328125,M,1
Male,59,25 - 45,Hispanic,0,2,0,0,4,-99.4063720703125,25.95336151123047,23.55224609375,345.2328796386719,M,1
Male,28,25 - 45,Caucasian,0,2,0,0,2,181.2547607421875,37.474613189697266,105.8673095703125,399.71588134765625,F,0
Male,63,25 - 45,Hispanic,0,3,0,0,4,-17.14190673828125,38.02019500732422,135.58880615234375,440.0813293457031,M,1
Male,58,25 - 45,Hispanic,0,2,0,0,3,-42.340850830078125,34.050907135009766,76.73370361328125,372.3315124511719,M,1
Female,42,25 - 45,Other,0,2,0,0,14,-226.34837341308594,27.8414363861084,156.0394287109375,308.9902648925781,M,1
Female,49,Less than 25,Other,0,3,0,0,14,-100.156494140625,52.268470764160156,267.14801025390625,495.22900390625,M,1
Male,21,25 - 45,African-American,0,6,0,0,1,67.67868041992188,43.65238952636719,153.759765625,453.88275146484375,F,0
Male,20,25 - 45,African-American,0,6,0,0,1,-137.4835205078125,44.97297286987305,106.85699462890625,444.5887451171875,F,1
Female,95,Less than 25,African-American,9,9,12,6,37,1000.9735107421875,748.997802734375,7602.97900390625,7603.9814453125,F,0
Male,27,25 - 45,African-American,0,8,0,0,3,497.6373291015625,50.38473129272461,221.4268798828125,450.7126159667969,F,0
Male,37,Less than 25,African-American,0,9,0,0,6,-211.53382873535156,44.45854949951172,206.0584716796875,416.09619140625,F,0
Male,34,Greater than 45,African-American,0,4,0,0,4,-229.18002319335938,45.44805908203125,256.76263427734375,442.63189697265625,F,0
Male,55,25 - 45,Caucasian,0,2,0,0,2,100.020263671875,38.221004486083984,120.76727294921875,382.449951171875,F,0
Male,20,25 - 45,African-American,0,6,0,0,1,-291.0166931152344,34.02475357055664,38.65380859375,359.49273681640625,F,1
Female,95,Less than 25,African-American,9,9,12,6,37,1000.993408203125,748.9998168945312,7602.998046875,7603.998046875,M,0
Male,38,25 - 45,Caucasian,0,2,0,0,1,-105.84097290039062,33.563480377197266,2.395965576171875,356.0479431152344,F,0
Male,21,25 - 45,African-American,0,8,0,0,1,-243.03955078125,48.933837890625,177.45974731445312,491.7178039550781,F,1
Female,95,Less than 25,African-American,10,5,12,6,38,1000.9991455078125,749.0,7603.0,7604.0,M,1
Male,37,Less than 25,African-American,0,8,0,0,5,-227.4929656982422,45.84547424316406,222.00909423828125,432.1542663574219,F,0
Male,24,25 - 45,Caucasian,0,2,0,0,0,-218.5733642578125,36.5729866027832,60.427642822265625,371.8116455078125,F,0
Male,24,25 - 45,African-American,0,9,0,0,2,241.6402587890625,43.081905364990234,206.9127197265625,478.6168518066406,F,1
Female,39,Less than 25,Other,0,3,0,0,15,-147.25265502929688,38.469154357910156,155.62042236328125,372.11053466796875,M,1
Male,29,25 - 45,African-American,0,3,0,0,2,307.45068359375,44.177879333496094,247.96380615234375,511.4581604003906,F,0
Male,25,25 - 45,Caucasian,0,1,0,0,0,-236.42698669433594,38.6660041809082,38.573272705078125,383.9315490722656,F,0
Female,95,Less than 25,African-American,10,9,12,6,37,1000.998046875,749.0,7603.0,7604.0,M,1
Male,25,25 - 45,Caucasian,0,1,0,0,0,-230.06362915039062,34.874122619628906,15.0028076171875,342.2689514160156,F,0
Male,28,25 - 45,African-American,0,1,0,0,1,-226.77830505371094,47.23134994506836,249.6549072265625,462.9916076660156,F,0
Male,30,25 - 45,Caucasian,0,1,0,0,2,164.8199462890625,30.297109603881836,73.28582763671875,334.5182189941406,F,0
Male,31,25 - 45,African-American,0,1,0,0,2,175.2381591796875,45.293678283691406,217.87066650390625,473.88916015625,F,0
Male,24,25 - 45,African-American,0,1,0,0,1,-84.47897338867188,45.81275177001953,193.189208984375,498.8410339355469,F,0
Male,21,25 - 45,African-American,0,8,0,0,1,63.5084228515625,49.286949157714844,200.74588012695312,565.0913696289062,F,1
Male,32,25 - 45,African-American,0,1,0,0,2,112.78961181640625,48.363285064697266,239.403076171875,501.5225830078125,F,0
Male,29,25 - 45,African-American,0,1,0,0,2,-178.98924255371094,47.28273391723633,244.6802978515625,457.0313720703125,F,0
Male,31,25 - 45,African-American,0,1,0,0,2,-132.51480102539062,44.44359588623047,254.124267578125,451.58984375,F,0
Male,21,25 - 45,African-American,0,8,0,0,1,-129.54891967773438,47.88962936401367,159.27651977539062,498.53216552734375,F,1
Male,23,25 - 45,African-American,0,8,0,0,2,282.65972900390625,47.860774993896484,211.85574340820312,471.4457702636719,F,0
Male,33,25 - 45,African-American,0,2,0,0,2,-206.24087524414062,40.30146026611328,269.7764892578125,441.00341796875,F,0
Male,21,25 - 45,African-American,0,9,0,0,1,-197.53392028808594,43.05928421020508,129.16241455078125,444.5110168457031,F,1
Male,20,25 - 45,African-American,0,6,0,0,1,-16.40655517578125,39.93109130859375,71.6717529296875,412.086669921875,F,1
Male,20,25 - 45,African-American,0,1,0,0,0,-345.1495056152344,37.9256706237793,59.32513427734375,429.5067138671875,F,0
Male,57,25 - 45,Caucasian,0,2,0,0,3,53.703399658203125,37.17983627319336,100.73068237304688,374.3323059082031,M,0
Male,32,25 - 45,African-American,0,1,0,0,2,-171.43406677246094,44.731529235839844,212.730224609375,446.5102233886719,F,0
Male,23,25 - 45,African-American,0,9,0,0,2,-50.3525390625,44.68865966796875,245.0634765625,516.30029296875,F,1
Male,25,25 - 45,Caucasian,0,1,0,0,1,-149.44195556640625,42.453575134277344,145.96966552734375,382.42999267578125,F,0
Male,20,25 - 45,African-American,0,9,0,0,1,-20.4322509765625,48.248600006103516,153.98538208007812,511.059326171875,F,1
Female,95,Less than 25,African-American,9,9,12,6,37,1000.997314453125,748.9999389648438,7602.99951171875,7604.0,M,0
Male,25,25 - 45,African-American,0,9,0,0,3,176.4326171875,44.98830795288086,215.4913330078125,477.4747009277344,F,1
Male,37,25 - 45,African-American,0,4,0,0,3,-170.52162170410156,45.754905700683594,268.66619873046875,437.51263427734375,F,0
Male,34,25 - 45,African-American,0,2,0,0,3,-207.73922729492188,43.835201263427734,283.59490966796875,438.2552490234375,F,0
Male,21,25 - 45,African-American,0,9,0,0,1,-8.31854248046875,50.206031799316406,250.91802978515625,518.2603149414062,F,1
Male,55,25 - 45,Hispanic,0,2,0,0,4,-25.02935791015625,31.333961486816406,50.935638427734375,378.5840759277344,M,1
Female,95,Less than 25,African-American,10,9,12,6,37,1000.9979248046875,749.0,7603.0,7604.0,M,1
Male,20,25 - 45,African-American,0,9,0,0,1,-114.316650390625,51.10322952270508,177.91949462890625,464.5915222167969,F,1
Male,20,25 - 45,African-American,0,7,0,0,1,-162.85801696777344,43.67518615722656,106.98348999023438,453.9029235839844,F,1
Male,31,25 - 45,Caucasian,0,2,0,0,2,284.7906494140625,33.80787658691406,71.16818237304688,376.2422180175781,F,1
Male,31,25 - 45,African-American,0,1,0,0,2,13.756927490234375,45.63568115234375,253.42730712890625,470.2743835449219,F,0
Male,21,25 - 45,Caucasian,0,3,0,0,1,-56.514495849609375,41.00115966796875,84.132568359375,412.60992431640625,F,1
Male,59,25 - 45,Caucasian,0,3,0,0,3,75.66189575195312,41.81093978881836,131.53182983398438,370.3755798339844,M,0
Male,36,Less than 25,African-American,0,7,0,0,5,-210.16873168945312,46.779441833496094,271.862060546875,465.85650634765625,F,0
Male,30,25 - 45,Caucasian,0,2,0,0,2,161.18988037109375,33.53185272216797,81.35546875,358.5230407714844,F,1
Female,95,Less than 25,African-American,9,9,12,6,37,1000.98974609375,748.9996337890625,7602.99609375,7603.99658203125,F,0
Male,20,25 - 45,African-American,0,7,0,0,1,-115.00921630859375,42.66877746582031,113.0706787109375,439.7978210449219,F,1
Male,33,Less than 25,African-American,0,5,0,0,3,-262.34320068359375,42.13334274291992,229.74456787109375,398.45001220703125,F,0
Male,26,25 - 45,African-American,0,4,0,0,2,326.8424072265625,43.540828704833984,217.13177490234375,459.6293029785156,F,0
Female,42,Less than 25,Other,0,3,0,0,15,-155.16751098632812,47.03956985473633,231.35931396484375,436.1325378417969,M,1
Male,30,25 - 45,African-American,0,1,0,0,1,-87.59188842773438,50.443965911865234,238.514892578125,478.43145751953125,F,0
Male,21,25 - 45,Caucasian,0,2,0,0,0,-119.27676391601562,47.17455291748047,174.5191650390625,464.9421081542969,F,0
Male,22,25 - 45,Caucasian,0,3,0,0,1,40.57073974609375,38.807090759277344,96.21939086914062,442.5888366699219,F,1
Male,28,25 - 45,African-American,0,1,0,0,1,16.2186279296875,48.787879943847656,212.63885498046875,492.44659423828125,F,0
Male,20,25 - 45,African-American,0,8,0,0,1,13.60760498046875,42.95248794555664,162.18695068359375,483.5031433105469,F,1
Male,21,25 - 45,African-American,0,4,0,0,1,-106.93106079101562,35.98337173461914,73.03097534179688,411.3608093261719,F,1
Male,27,25 - 45,Caucasian,0,1,0,0,1,-6.0179443359375,33.28202819824219,75.17709350585938,355.68988037109375,F,0
Male,20,25 - 45,African-American,0,6,0,0,1,-144.67898559570312,41.456172943115234,96.06109619140625,422.8101806640625,F,1
Male,30,25 - 45,Caucasian,0,2,0,0,2,180.08551025390625,33.1224365234375,67.9327392578125,355.4213562011719,F,0
Male,53,25 - 45,Hispanic,0,3,0,0,4,-51.59539794921875,35.43184280395508,77.71585083007812,404.1086120605469,M,1
Male,22,25 - 45,African-American,0,4,0,0,1,77.25753784179688,41.03124237060547,143.09201049804688,421.4901428222656,F,1
Male,21,25 - 45,Caucasian,0,1,0,0,0,-282.212158203125,32.77931594848633,90.461669921875,410.6589660644531,F,0
Male,27,25 - 45,African-American,0,1,0,0,1,-162.32827758789062,44.26232147216797,160.88824462890625,449.2577209472656,F,0
Male,31,25 - 45,African-American,0,1,0,0,2,166.00762939453125,45.894222259521484,261.63897705078125,497.1314392089844,F,0
Male,29,25 - 45,African-American,0,1,0,0,1,-3.064117431640625,47.55808639526367,233.94000244140625,477.08447265625,F,0
Male,26,25 - 45,African-American,0,9,0,0,3,247.82452392578125,44.687744140625,222.76513671875,461.90655517578125,F,1
Male,51,25 - 45,Hispanic,0,3,0,0,4,-80.64877319335938,33.89095687866211,98.93902587890625,382.70849609375,M,1
Male,28,25 - 45,Caucasian,0,2,0,0,2,117.73773193359375,36.06394958496094,55.19940185546875,369.6490478515625,F,1
Male,30,25 - 45,Caucasian,0,1,0,0,3,90.68328857421875,34.092594146728516,73.45587158203125,342.732177734375,F,0
Male,26,25 - 45,Caucasian,0,2,0,0,1,-208.86541748046875,33.1285400390625,7.5194091796875,338.0375671386719,F,0
Female,95,Less than 25,African-American,10,9,12,6,38,1000.998779296875,749.0,7603.0,7604.0,M,1
Male,22,25 - 45,African-American,0,1,0,0,1,-84.4794921875,46.872379302978516,204.58547973632812,469.49822998046875,F,0
Male,20,25 - 45,African-American,0,3,0,0,0,-176.48719787597656,44.326873779296875,152.99099731445312,498.15960693359375,F,0
Male,21,25 - 45,African-American,0,7,0,0,1,258.30462646484375,46.709815979003906,218.9635009765625,491.6436767578125,F,0
Male,33,Less than 25,African-American,0,7,0,0,4,-281.3911437988281,42.968448638916016,250.3411865234375,453.5627746582031,F,0
Female,95,Less than 25,African-American,10,9,12,6,38,1000.9989013671875,749.0,7603.0,7604.0,M,1
Male,22,25 - 45,Caucasian,0,4,0,0,1,23.104217529296875,38.39595031738281,106.39605712890625,443.043212890625,F,1
Female,95,Less than 25,African-American,10,9,12,6,38,1000.9990234375,749.0,7603.0,7604.0,M,1
Male,23,25 - 45,African-American,0,9,0,0,2,248.98272705078125,44.36234664916992,227.09271240234375,461.1179504394531,F,1
Male,30,25 - 45,Caucasian,0,2,0,0,1,-192.18276977539062,31.015605926513672,-11.9420166015625,355.8947448730469,F,0
Male,30,25 - 45,African-American,0,5,0,0,3,417.220703125,43.65900421142578,233.15289306640625,499.90411376953125,F,0
Male,22,25 - 45,Caucasian,0,2,0,0,1,-59.273712158203125,35.67411422729492,14.019500732421875,380.9375,F,1
Male,24,25 - 45,African-American,0,8,0,0,2,358.32196044921875,48.70088577270508,211.408935546875,451.12957763671875,F,0
Male,20,25 - 45,Caucasian,0,2,0,0,0,-210.50804138183594,45.65025329589844,202.80816650390625,464.99920654296875,F,0
Male,31,25 - 45,African-American,0,4,0,0,3,398.3953857421875,47.4976692199707,266.44964599609375,524.9212646484375,F,0
Male,25,25 - 45,Caucasian,0,2,0,0,1,-197.39434814453125,43.85344314575195,120.55316162109375,411.6971130371094,F,0
Female,43,25 - 45,Hispanic,0,3,0,0,11,-192.98855590820312,40.28679656982422,129.33999633789062,424.75091552734375,M,1
Male,24,25 - 45,African-American,0,8,0,0,2,378.1121826171875,47.65741729736328,223.5426025390625,447.55242919921875,F,0
Female,95,Less than 25,African-American,10,9,12,6,38,1000.9986572265625,749.0,7603.0,7604.0,M,1
Male,23,25 - 45,African-American,0,9,0,0,2,-90.6214599609375,46.52740478515625,215.60369873046875,526.3681640625,F,1
Male,29,25 - 45,African-American,0,8,0,0,3,446.7147216796875,48.90965270996094,271.361572265625,497.3641662597656,F,0
Male,20,25 - 45,African-American,0,5,0,0,1,-81.51913452148438,42.12744140625,133.51165771484375,424.7554626464844,F,1
Male,25,25 - 45,Caucasian,0,3,0,0,2,148.54638671875,34.88335418701172,66.18582153320312,404.6731262207031,F,0
Male,57,25 - 45,Hispanic,0,2,0,0,4,-58.4241943359375,37.09223937988281,115.95565795898438,409.8780517578125,M,1
Male,25,25 - 45,Caucasian,0,2,0,0,0,-204.43618774414062,33.742767333984375,26.230194091796875,340.7789611816406,F,0
Male,58,25 - 45,Hispanic,0,2,0,0,3,-18.74151611328125,35.40399169921875,72.1456298828125,378.04925537109375,M,1
Male,25,25 - 45,African-American,0,9,0,0,2,435.63153076171875,49.53670883178711,203.91986083984375,439.6477966308594,F,0
Male,23,25 - 45,Caucasian,0,2,0,0,1,23.485687255859375,37.02192306518555,50.52557373046875,409.4035339355469,F,1
Male,95,Less than 25,African-American,9,9,12,6,37,990.860595703125,733.683349609375,7485.08740234375,7469.02099609375,F,0
Male,21,25 - 45,African-American,0,7,0,0,1,150.54248046875,42.58918380737305,183.09896850585938,462.7681579589844,F,0
Male,27,25 - 45,Caucasian,0,2,0,0,2,75.87359619140625,34.47199249267578,74.51809692382812,396.6277770996094,F,1
Male,20,25 - 45,African-American,0,7,0,0,1,-170.71450805664062,44.98841857910156,117.26919555664062,467.6549377441406,F,1
Male,30,25 - 45,Caucasian,0,2,0,0,3,120.5750732421875,34.257347106933594,91.56063842773438,337.03570556640625,F,0
Male,56,25 - 45,Hispanic,0,2,0,0,4,-22.518280029296875,36.905513763427734,104.001708984375,413.1771545410156,M,1
Male,21,25 - 45,African-American,0,3,0,0,1,-98.9193115234375,34.11577224731445,86.49539184570312,361.20391845703125,F,1
Male,20,25 - 45,African-American,0,6,0,0,1,-228.17324829101562,41.60248565673828,102.07247924804688,447.75750732421875,F,1
Male,23,25 - 45,African-American,0,9,0,0,2,278.96075439453125,46.10947036743164,214.8834228515625,477.3618469238281,F,1
Male,39,Less than 25,African-American,0,8,0,0,6,-198.02503967285156,49.520389556884766,274.025634765625,450.9476013183594,F,0
Female,44,25 - 45,Hispanic,0,3,0,0,9,-188.90731811523438,37.32121276855469,148.66976928710938,353.8497619628906,M,1
Male,33,25 - 45,African-American,0,3,0,0,2,390.7386474609375,47.30841827392578,245.4375,498.16571044921875,F,0
Male,64,25 - 45,Caucasian,0,2,0,0,3,70.27780151367188,34.80125427246094,118.86843872070312,372.77362060546875,M,0
Female,95,Less than 25,African-American,9,9,12,6,37,1000.973876953125,748.9974365234375,7602.9765625,7603.97998046875,F,0
Male,31,25 - 45,African-American,0,2,0,0,2,285.579345703125,43.902549743652344,243.2412109375,451.0346374511719,F,0
Male,39,Less than 25,African-American,0,5,0,0,5,-216.44552612304688,46.566654205322266,281.2593994140625,464.2214660644531,F,0
Male,26,25 - 45,Caucasian,0,2,0,0,2,81.54666137695312,32.567466735839844,53.9923095703125,373.2431640625,F,1
Male,58,25 - 45,Caucasian,0,2,0,0,3,23.38470458984375,37.119041442871094,103.51461791992188,358.7820739746094,M,0
Male,55,25 - 45,Hispanic,0,2,0,0,4,-125.06399536132812,34.57147979736328,75.10809326171875,385.29351806640625,M,1
Male,24,25 - 45,African-American,0,9,0,0,2,23.154388427734375,46.491729736328125,210.52713012695312,524.424072265625,F,1
Male,28,25 - 45,Caucasian,0,1,0,0,1,-211.13818359375,35.97297668457031,39.360870361328125,386.77923583984375,F,0
Male,27,25 - 45,African-American,0,9,0,0,3,413.74114990234375,44.97105026245117,190.02044677734375,431.6176452636719,F,1
Male,31,25 - 45,Caucasian,0,2,0,0,2,233.51861572265625,36.88908767700195,133.22598266601562,384.2630920410156,F,0
Male,54,25 - 45,Hispanic,0,2,0,0,4,-106.86376953125,35.2896614074707,106.899169921875,402.0967102050781,M,1
Female,95,Less than 25,African-American,10,9,12,6,38,1000.9989013671875,749.0,7603.0,7604.0,M,1
Male,20,25 - 45,African-American,0,6,0,0,1,-79.16543579101562,41.027732849121094,77.39508056640625,403.81561279296875,F,1
Male,26,25 - 45,African-American,0,8,0,0,2,406.16217041015625,46.747745513916016,187.47320556640625,425.713134765625,F,0
Male,21,25 - 45,African-American,0,5,0,0,1,82.279541015625,34.13557434082031,90.53610229492188,405.399658203125,F,0
Male,55,25 - 45,Hispanic,0,2,0,0,4,-104.88912963867188,35.12937927246094,89.31912231445312,415.9697570800781,M,1
Male,23,25 - 45,African-American,0,9,0,0,2,142.3863525390625,44.69721984863281,235.2261962890625,527.5821533203125,F,1
Male,20,25 - 45,African-American,0,4,0,0,1,-184.78985595703125,35.945281982421875,96.8875732421875,401.04974365234375,F,1
Male,27,25 - 45,African-American,0,1,0,0,1,-115.17730712890625,41.53683853149414,166.30490112304688,447.76861572265625,F,0
Male,32,25 - 45,African-American,0,8,0,0,4,578.9607543945312,46.67738342285156,230.7672119140625,496.406494140625,F,0
Male,27,25 - 45,Caucasian,0,2,0,0,1,-203.79617309570312,29.04197120666504,10.02801513671875,321.711181640625,F,0
Male,58,25 - 45,Caucasian,0,2,0,0,3,-64.2042236328125,32.768497467041016,92.31527709960938,339.8498229980469,M,0
Male,21,25 - 45,African-American,0,8,0,0,1,-185.473388671875,49.62428283691406,146.061767578125,488.61834716796875,F,1
Male,24,25 - 45,Caucasian,0,1,0,0,0,-215.38734436035156,30.712114334106445,-4.33001708984375,309.2508850097656,F,0
Male,20,25 - 45,African-American,0,5,0,0,1,-223.20753479003906,40.81865692138672,86.73916625976562,397.850830078125,F,1
Male,46,25 - 45,Caucasian,0,2,0,0,2,-21.092803955078125,34.17572021484375,66.53158569335938,335.7682189941406,F,0
Male,32,25 - 45,African-American,0,6,0,0,3,507.245849609375,47.980712890625,274.6295166015625,511.6009216308594,F,0
Female,43,Less than 25,Other,0,2,0,0,19,-231.4735870361328,27.557926177978516,135.76119995117188,263.6014099121094,M,1
Male,93,Less than 25,African-American,8,9,11,5,36,967.0653076171875,644.9940185546875,6639.93896484375,6500.59423828125,F,0
Male,20,25 - 45,African-American,0,4,0,0,1,-147.52362060546875,38.91654586791992,74.49407958984375,389.7803039550781,F,1
Male,20,25 - 45,African-American,0,6,0,0,1,-197.25555419921875,43.50444030761719,103.97860717773438,443.53179931640625,F,1
Male,58,25 - 45,Caucasian,0,2,0,0,2,112.60693359375,36.68930435180664,104.2216796875,370.471435546875,F,0
Male,20,25 - 45,African-American,0,7,0,0,1,-242.58570861816406,34.54336166381836,51.4891357421875,374.3780822753906,F,1
Male,24,25 - 45,Caucasian,0,3,0,0,1,131.1737060546875,32.43389129638672,49.553802490234375,394.4948425292969,F,1
